gpu,compute_capability,distribution,benchmark_format,format,storage_bits,strategy,decode_kind,table_location,unpack,lanes,lookup_entry_bytes,shared_table_bytes,component,n,m,blocks,threads,warmup,main_array_unique_bytes,main_array_requested_bytes,useful_flops,sample_count,median_time_ms,p05_time_ms,p95_time_ms,min_time_ms,max_time_ms,cv_percent,median_main_array_unique_gb_per_s,median_main_array_requested_gb_per_s,median_useful_gflop_per_s,speedup_vs_fp64,rank_within_format
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,fp64_e11m52,64,raw_pointer_x1,none,none,scalar,1,0,0,dot,4096,1,16,256,10,65800,65800,8192,15,0.004621993873921616,0.00460811867276331,0.004626553472595347,0.004608041302287748,0.004627701949580175,0.14263765711676712,14.236280227730111,14.236280227730111,1.7723952526681621,1.0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,word_masked_x2,direct_words_masked,none,shift_mask,2,0,0,dot,4096,1,8,256,10,2184,2184,8192,15,0.004590868354835447,0.004590272070365817,0.004591301197616907,0.004590122949660519,0.004591347572212409,0.007958824483941696,0.4757269934999655,0.4757269934999655,1.7844118730548157,1.006779876197797,1
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,word_branchy_x2,direct_words_branchy,none,shift_mask,2,0,0,dot,4096,1,8,256,10,2184,2184,8192,15,0.004591014045212403,0.0045901402888858895,0.004591571293427789,0.004589773570089081,0.004591745017469571,0.010163851184766357,0.47571189686895354,0.47571189686895354,1.7843552468637671,1.0067479272344024,2
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,fixed_integer_x2,fixed_integer,none,shift_mask,2,0,0,dot,4096,1,8,256,10,2184,2184,8192,15,0.004591224840460956,0.0045904557284908235,0.0045919504995464615,0.004590388484845282,0.004592555406213165,0.011859052522853008,0.47569005568037653,0.47569005568037653,1.784273322405515,1.0067017047802806,3
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,word_branchy_x4,direct_words_branchy,none,shift_mask,4,0,0,dot,4096,1,4,256,10,2120,2120,8192,15,0.0045914319686559376,0.004590552441485516,0.004591898732371145,0.0045905038907930445,0.004591986008020707,0.009349699494425425,0.4617295899127943,0.4617295899127943,1.7841928304554768,1.0066562905590921,4
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,word_masked_x4,direct_words_masked,none,shift_mask,4,0,0,dot,4096,1,4,256,10,2120,2120,8192,15,0.004591500034203401,0.0045907891682676364,0.0045924541112538925,0.004590770280038989,0.004593040492083575,0.012819147990828684,0.46172274511761124,0.46172274511761124,1.784166381133713,1.0066413676339014,5
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,fixed_integer_x4,fixed_integer,none,shift_mask,4,0,0,dot,4096,1,4,256,10,2120,2120,8192,15,0.004593185121775364,0.004592525559513344,0.004593648267374287,0.004592284714332237,0.004593741070104622,0.00874192837700786,0.461553354326937,0.461553354326937,1.7835118295501267,1.006272064239187,6
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,full_high_global_x4,full_high_lut,global,shift_mask,4,4,0,dot,4096,1,4,256,10,2120,2120,8192,15,0.004593616430544894,0.004592934569600078,0.00459424793619049,0.004592896317383227,0.004594295255599483,0.009593867396670801,0.4615100176634744,0.4615100176634744,1.7833443701411236,1.0061775822613375,7
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,pair_l2_x4,pair_high_lut,global,shift_mask,4,8,0,dot,4096,1,4,256,10,2120,2120,8192,15,0.004602173188343922,0.004599413361735579,0.004609996717935508,0.004599280187350987,0.0046103769733059794,0.09445726580896002,0.46065193838628127,0.46065193838628127,1.7800286222926494,1.004306810014863,8
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,full_high_global_x2,full_high_lut,global,shift_mask,2,4,0,dot,4096,1,8,256,10,2184,2184,8192,15,0.004663017015815188,0.004653306585123108,0.004669391010401599,0.004651767808829558,0.004669706569189911,0.12533425582797278,0.46836629430960663,0.46836629430960663,1.7568025105239455,0.9912024464516349,9
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0,0,dot,4096,1,16,256,10,2312,2312,8192,15,0.004703757277143039,0.004701491843575194,0.004706469445264717,0.004700832902667674,0.004707038801161774,0.03910229832913484,0.49152196080242033,0.49152196080242033,1.7415864631891984,0.9826174272174426,10
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,word_masked_x1,direct_words_masked,none,shift_mask,1,0,0,dot,4096,1,16,256,10,2312,2312,8192,15,0.004703836229474064,0.004701953577100213,0.004705847001319859,0.004701924812264817,0.004705856684531775,0.029782055535680425,0.49151371076932765,0.49151371076932765,1.7415572312380327,0.9826009343098242,11
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,fixed_integer_x1,fixed_integer,none,shift_mask,1,0,0,dot,4096,1,16,256,10,2312,2312,8192,15,0.004705353538588722,0.004702667842353387,0.004706534815735907,0.004702314828345627,0.0047067364092671475,0.02981998970293402,0.49135521508410157,0.49135521508410157,1.7409956409900347,0.9822840804663303,12
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,pair_l2_x2,pair_high_lut,global,shift_mask,2,8,0,dot,4096,1,8,256,10,2184,2184,8192,15,0.004709419451261822,0.004708609840056285,0.004710163689631152,0.004708590855622737,0.004710410770617034,0.012202031572356125,0.46375142893989374,0.46375142893989374,1.739492539320334,0.981436018123894,13
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0,0,dot,4096,1,2,256,10,2088,2088,8192,15,0.004709541696441598,0.004709034945645033,0.0047103647869997396,0.0047090255951031355,0.004710573899118524,0.010038208489981075,0.4433552423110801,0.4433552423110801,1.7394473874580307,0.9814105430712864,14
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,word_masked_x8,direct_words_masked,none,shift_mask,8,0,0,dot,4096,1,2,256,10,2088,2088,8192,15,0.0047096807882678424,0.004708548930726512,0.004710454694767107,0.0047085194489713,0.0047104643274198,0.01317129206512386,0.4433421486231849,0.4433421486231849,1.739396016054181,0.9813815589021105,15
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,full_high_shared_x4,full_high_lut,shared,shift_mask,4,4,16,dot,4096,1,4,256,10,2120,2120,8192,15,0.0047120069528554945,0.004710453908680837,0.004714597561658719,0.004710192081732152,0.004715470318154339,0.034648392226555164,0.4499144464791742,0.4499144464791742,1.738537332810092,0.9808970827431971,16
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,full_high_shared_x2,full_high_lut,shared,shift_mask,2,4,16,dot,4096,1,8,256,10,2184,2184,8192,15,0.004743403887142656,0.004726684057522519,0.004757969875574009,0.004724956596272611,0.004760720410361366,0.26025553796316286,0.4604288506656352,0.4604288506656352,1.7270298281377674,0.9744044538247879,17
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,full_high_global_x1,full_high_lut,global,shift_mask,1,4,0,dot,4096,1,16,256,10,2312,2312,8192,15,0.0048193572051357676,0.004818027977900277,0.004821804421362,0.004816696285328337,0.004821949095522623,0.030081504690717926,0.4797320268222093,0.4797320268222093,1.6998117490171016,0.9590477894014932,18
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,pair_shared_x4,pair_high_lut,shared,shift_mask,4,8,128,dot,4096,1,4,256,10,2120,2120,8192,15,0.004826109118476204,0.004825829396249949,0.004826639664970635,0.0048257313183316195,0.004826669146725847,0.005881016711340762,0.4392772620668322,0.4392772620668322,1.697433646628061,0.957706044446207,19
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,pair_shared_x2,pair_high_lut,shared,shift_mask,2,8,128,dot,4096,1,8,256,10,2184,2184,8192,15,0.0048267360373492885,0.004826417402787642,0.004827537949467118,0.004826320301402699,0.004828051777629109,0.009053733376157141,0.4524796846357882,0.4524796846357882,1.6972131760697695,0.9575816531412994,20
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,fixed_integer_x8,fixed_integer,none,shift_mask,8,0,0,dot,4096,1,2,256,10,2088,2088,8192,15,0.004826792743766196,0.00482592525303603,0.0048272549973180446,0.004825865430487515,0.004827434762588208,0.010039700963299418,0.4325853855433616,0.4325853855433616,1.6971932367678246,0.9575704032229108,21
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,pair_l2_x8,pair_high_lut,global,shift_mask,8,8,0,dot,4096,1,2,256,10,2088,2088,8192,15,0.004828133775814975,0.004827644242553175,0.004828937946178792,0.004827585287379046,0.004828977249628211,0.00948770432385401,0.43246523334941184,0.43246523334941184,1.6967218350566962,0.9573044344947623,22
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,full_high_shared_x8,full_high_lut,shared,shift_mask,8,4,16,dot,4096,1,2,256,10,2088,2088,8192,15,0.0048287120196930855,0.004827816391491609,0.004829663233721574,0.004827718313573279,0.0048308387092486915,0.015093957690504482,0.4324134451349439,0.4324134451349439,1.6965186506443775,0.9571897961757909,23
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,byte_quad_l2_x4,quad_high_lut,global,shift_mask,4,16,0,dot,4096,1,4,256,10,2120,2120,8192,15,0.0048293149126937005,0.004828419831847445,0.004830560504925574,0.004828419831847445,0.004830796802770867,0.016555306129470156,0.4389856611809777,0.4389856611809777,1.6963068567898913,0.9570703003386365,24
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,pair_shared_x8,pair_high_lut,shared,shift_mask,8,8,128,dot,4096,1,2,256,10,2088,2088,8192,15,0.004831194509207281,0.0048302085825939044,0.004832678114867895,0.004830149046369472,0.004833073647606452,0.019632002331726777,0.4321912512569498,0.4321912512569498,1.6956469014832054,0.9566979481188409,25
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,full_high_warp_x2,warp_high_lut,warp_register,shift_mask,2,4,0,dot,4096,1,8,256,10,2184,2184,8192,15,0.004854331545392328,0.00484204555635091,0.004857459823490005,0.004838324093698966,0.004858523185587212,0.13208488748697142,0.44990746502945933,0.44990746502945933,1.6875649970335764,0.9521380710612476,26
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,byte_quad_shared_x4,quad_high_lut,shared,shift_mask,4,16,4096,dot,4096,1,4,256,10,2120,2120,8192,15,0.004880135579136829,0.0048749210257324,0.004886283100687708,0.00487467161630128,0.004887910809731622,0.0837128213653325,0.4344141603489987,0.4344141603489987,1.6786418875372628,0.9471035791876767,27
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,full_high_global_x8,full_high_lut,global,shift_mask,8,4,0,dot,4096,1,2,256,10,2088,2088,8192,15,0.004882887666448584,0.004872148388231809,0.004888919176032497,0.004868256260982502,0.004889149971196217,0.124568722912888,0.4276158172441927,0.4276158172441927,1.677695773402503,0.9465697738001169,28
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,full_high_warp_x4,warp_high_lut,warp_register,shift_mask,4,4,0,dot,4096,1,4,256,10,2120,2120,8192,15,0.004904698510088436,0.00490173902949377,0.004914606593944917,0.004901688556001596,0.004917227610288495,0.10091966717409444,0.4322385964477508,0.4322385964477508,1.670235180235837,0.9423604456858404,29
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,full_high_shared_x1,full_high_lut,shared,shift_mask,1,4,16,dot,4096,1,16,256,10,2312,2312,8192,15,0.0049396600257639,0.004936458404844536,0.004940907088584969,0.004936144537347997,0.004941150034099117,0.03000149608549379,0.4680484057488264,0.4680484057488264,1.6584137283280216,0.9356906851513211,30
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,fp32_bits_x1,fp32_bits,none,shift_mask,1,0,0,dot,4096,1,16,256,10,2312,2312,8192,15,0.004942594268387387,0.004940987608699896,0.004943973083708908,0.004940883329667251,0.004944275058407608,0.019428956138052178,0.4677705420385099,0.4677705420385099,1.6574291870153428,0.9351351988334716,31
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,generic_x1,generic,none,shift_mask,1,0,0,dot,4096,1,16,256,10,2312,2312,8192,15,0.004942795175877079,0.004941727417563261,0.004944708226533417,0.004941246924145697,0.004945015047631379,0.02206127190187084,0.4677515287875033,0.4677515287875033,1.6573618182643717,0.9350971888292866,32
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,full_high_warp_x1,warp_high_lut,warp_register,shift_mask,1,4,0,dot,4096,1,16,256,10,2312,2312,8192,15,0.004943145567399081,0.004941315435481801,0.0049450587921630075,0.0049405896679988355,0.004945876880194813,0.027581990912224432,0.4677183725375293,0.4677183725375293,1.6572443372956054,0.9350309050990695,33
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,fp32_bits_x2,fp32_bits,none,shift_mask,2,0,0,dot,4096,1,8,256,10,2184,2184,8192,15,0.004946188922404814,0.004945530792703294,0.004946851515748498,0.004945137820514229,0.004946952462732845,0.009344502823981499,0.4415520786331286,0.4415520786331286,1.6562246465945922,0.9344555872068114,34
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,generic_x2,generic,none,shift_mask,2,0,0,dot,4096,1,8,256,10,2184,2184,8192,15,0.005019769532402667,0.005008648661960934,0.005038442088952541,0.00500735902720363,0.005040361166329825,0.20431543581623743,0.43507973541459544,0.43507973541459544,1.6319474324708636,0.9207581830374074,35
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,byte_quad_shared_x8,quad_high_lut,shared,shift_mask,8,16,4096,dot,4096,1,2,256,10,2088,2088,8192,15,0.005065654401458501,0.0050651238405007145,0.005067109336835456,0.005065020522122447,0.005067305211260921,0.012499288194934387,0.41218761378565894,0.41218761378565894,1.6171651973812826,0.9124179242450597,36
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,byte_quad_l2_x8,quad_high_lut,global,shift_mask,8,16,0,dot,4096,1,2,256,10,2088,2088,8192,15,0.005104620397675544,0.005101467971766123,0.005120273707682482,0.005099867170851456,0.00512038876329945,0.1547307737680565,0.40904118961535285,0.40904118961535285,1.6048206060004648,0.9054530041110014,37
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,fp32_bits_x4,fp32_bits,none,shift_mask,4,0,0,dot,4096,1,4,256,10,2120,2120,8192,15,0.005187027089230649,0.005185227637534385,0.005188362806050985,0.005185009122968794,0.005188396385124138,0.020993912607642534,0.40871195841671276,0.40871195841671276,1.57932469969326,0.8910680037738458,38
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,generic_x4,generic,none,shift_mask,4,0,0,dot,4096,1,4,256,10,2120,2120,8192,15,0.0053019708475739195,0.005301402919151025,0.005302594277080339,0.005301402919151025,0.0053026884418400245,0.007982818656414878,0.3998513120776722,0.3998513120776722,1.5450858247831563,0.8717501485389253,39
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,full_high_warp_x8,warp_high_lut,warp_register,shift_mask,8,4,0,dot,4096,1,2,256,10,2088,2088,8192,15,0.005302363724419565,0.00530117108966365,0.005302897095680237,0.00530065144553329,0.005302939451102055,0.01206511280709792,0.39378664092466936,0.39378664092466936,1.544971342171883,0.8716855565067017,40
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,fp32_bits_x8,fp32_bits,none,shift_mask,8,0,0,dot,4096,1,2,256,10,2088,2088,8192,15,0.005778139936709832,0.005777767699159786,0.005778685920014829,0.005777756373087565,0.005779066009673768,0.005764342695003411,0.3613619647275178,0.3613619647275178,1.4177572869002995,0.7999103387159321,41
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,generic_x8,generic,none,shift_mask,8,0,0,dot,4096,1,2,256,10,2088,2088,8192,15,0.006012407204787103,0.005997684794983358,0.0060135573680353315,0.005996592022314402,0.0060138512258139385,0.10250892603704531,0.34728186712595344,0.34728186712595344,1.3625158311761547,0.7687426543966559,42
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,fp64_e11m52,64,raw_pointer_x1,none,none,scalar,1,0,0,dot,65536,1,256,256,10,1052680,1052680,131072,15,0.004952296922098655,0.004951496115522284,0.004952722643013123,0.004951270224576912,0.004953133409474761,0.009693602665045348,212.56399132746296,212.56399132746296,26.46691061982105,1.0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,word_masked_x4,direct_words_masked,none,shift_mask,4,0,0,dot,65536,1,64,256,10,33800,33800,131072,15,0.0048275281606570955,0.004816374782978589,0.004861346577371024,0.0048162554256029645,0.004863205057599424,0.3755937021893438,7.001512756664963,7.001512756664963,27.150955030816274,1.0258452684871706,1
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,word_branchy_x4,direct_words_branchy,none,shift_mask,4,0,0,dot,65536,1,64,256,10,33800,33800,131072,15,0.004854288931011489,0.004820438602478576,0.004862853441430528,0.004819737551705908,0.004866290593218814,0.3627737475139919,6.962914750308669,6.962914750308669,27.00127698675911,1.0201899788990814,2
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,pair_l2_x4,pair_high_lut,global,shift_mask,4,8,0,dot,65536,1,64,256,10,33800,33800,131072,15,0.004860205522508634,0.004852575434711184,0.004888282846938692,0.004852514167310757,0.0048889340405462,0.30202236780078123,6.954438416948643,6.954438416948643,26.968406869416942,1.0189480463662548,3
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,fixed_integer_x4,fixed_integer,none,shift_mask,4,0,0,dot,65536,1,64,256,10,33800,33800,131072,15,0.004860428808443576,0.004846925936600026,0.004884040795646359,0.004845961535542627,0.004886776785020879,0.3192583734372986,6.954118933144822,6.954118933144822,26.967167952815327,1.0189012363467778,4
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,full_high_global_x4,full_high_lut,global,shift_mask,4,4,0,dot,65536,1,64,256,10,33800,33800,131072,15,0.004881997198511631,0.004851755838908121,0.0048848095932955676,0.004851250316843026,0.004887657306096566,0.3142230025420099,6.923396025361213,6.923396025361213,26.848028515862275,1.0143997877771125,5
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,word_branchy_x2,direct_words_branchy,none,shift_mask,2,0,0,dot,65536,1,128,256,10,34824,34824,131072,15,0.0048849464072454035,0.004867442559774728,0.004911385619989498,0.0048651307308635065,0.004913614273958015,0.3354709763715757,7.128839724494967,7.128839724494967,26.83181944546877,1.0137873600319047,6
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,word_masked_x2,direct_words_masked,none,shift_mask,2,0,0,dot,65536,1,128,256,10,34824,34824,131072,15,0.004889663692839969,0.0048723516153815,0.004914103494199232,0.004869830112560748,0.004914994696812,0.3335873505828703,7.1219622018163475,7.1219622018163475,26.80593354343189,1.0128093122949133,7
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,fixed_integer_x2,fixed_integer,none,shift_mask,2,0,0,dot,65536,1,128,256,10,34824,34824,131072,15,0.0049043779578683356,0.004872635907396599,0.004912497351225337,0.0048710133492646,0.004913195837861296,0.33038773656815335,7.100594672588425,7.100594672588425,26.725509560231735,1.009770650761824,8
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,full_high_shared_x4,full_high_lut,shared,shift_mask,4,4,16,dot,65536,1,64,256,10,33800,33800,131072,15,0.00494207035411488,0.00493561120638431,0.004945713759112422,0.004934653411782829,0.004946318539706143,0.07520627174618653,6.839238937959949,6.839238937959949,26.52167828628066,1.0020692882235602,9
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0,0,dot,65536,1,32,256,10,33288,33288,131072,15,0.004943391105491273,0.004942114215445956,0.0049453255738370686,0.004941843359981798,0.0049454257245881645,0.022613376478434047,6.733839036733842,6.733839036733842,26.51459235228245,1.0018015601875987,10
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,word_masked_x8,direct_words_masked,none,shift_mask,8,0,0,dot,65536,1,32,256,10,33288,33288,131072,15,0.004943869644220225,0.004942371056265253,0.004945691067314493,0.004942249432610344,0.004946227961810976,0.025662805891948894,6.733187239051966,6.733187239051966,26.51202588911978,1.0017045914404887,11
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,word_masked_x1,direct_words_masked,none,shift_mask,1,0,0,dot,65536,1,256,256,10,36872,36872,131072,15,0.004945655067672763,0.004944736627629131,0.004946483436102724,0.004944666372624631,0.004946744127013039,0.011413955314808112,7.455433000375127,7.455433000375127,26.502454822769813,1.0013429675816468,12
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0,0,dot,65536,1,256,256,10,36872,36872,131072,15,0.004945687124724966,0.004944979872142074,0.0049467935712978585,0.004944970192934382,0.004946882150713715,0.013013034593669072,7.455384675602681,7.455384675602681,26.502283038636218,1.0013364770570796,13
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,fixed_integer_x1,fixed_integer,none,shift_mask,1,0,0,dot,65536,1,256,256,10,36872,36872,131072,15,0.004946271347134732,0.004945317074903394,0.004946924740030687,0.004945096444293516,0.004947045219889468,0.011320966559553072,7.454504092534097,7.454504092534097,26.499152755929405,1.0012182055008798,14
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,pair_shared_x4,pair_high_lut,shared,shift_mask,4,8,128,dot,65536,1,64,256,10,33800,33800,131072,15,0.00497562042864993,0.004971839855243633,0.005006129892215139,0.004969873611990027,0.005007935595309526,0.30482469317737626,6.793122683832053,6.793122683832053,26.342845456072034,0.9953124425615394,15
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,full_high_global_x2,full_high_lut,global,shift_mask,2,4,0,dot,65536,1,128,256,10,34824,34824,131072,15,0.005005344353626629,0.004987260321027897,0.005024296048074365,0.004980782917187636,0.005024327393855011,0.2751073785247559,6.957363477853072,6.957363477853072,26.186410112829027,0.9894018417554952,16
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,fixed_integer_x8,fixed_integer,none,shift_mask,8,0,0,dot,65536,1,32,256,10,33288,33288,131072,15,0.005036990853804576,0.005012869533104232,0.005046133753619617,0.0050117758255970625,0.005047146278091624,0.2768128092431689,6.608707652279469,6.608707652279469,26.02188564646643,0.9831856093917761,17
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,full_high_global_x1,full_high_lut,global,shift_mask,1,4,0,dot,65536,1,256,256,10,36872,36872,131072,15,0.005064375508058797,0.005063361092979328,0.005065495975623847,0.005063215226475331,0.005065714465025579,0.013822628645745693,7.280660753004321,7.280660753004321,25.881177213543676,0.9778692188638473,18
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,full_high_global_x8,full_high_lut,global,shift_mask,8,4,0,dot,65536,1,32,256,10,33288,33288,131072,15,0.005085283520557956,0.005077785054933312,0.0051034171305960685,0.005076680864606585,0.005104766594988198,0.20541923199357515,6.545947706834575,6.545947706834575,25.77476741859593,0.9738487347024638,19
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,full_high_shared_x2,full_high_lut,shared,shift_mask,2,4,16,dot,65536,1,128,256,10,34824,34824,131072,15,0.005134497887060387,0.005110588234086729,0.005149409816622567,0.00510819233338001,0.005150236408602462,0.29600760048081926,6.782357450718031,6.782357450718031,25.52771524754519,0.9645143558397595,20
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,pair_l2_x2,pair_high_lut,global,shift_mask,2,8,0,dot,65536,1,128,256,10,34824,34824,131072,15,0.0051378788370074644,0.005108137323398783,0.005151474776894155,0.00510793924331665,0.005151899174006299,0.3258010461247155,6.777894361612289,6.777894361612289,25.510916889652133,0.9638796630290136,21
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,byte_quad_l2_x4,quad_high_lut,global,shift_mask,4,16,0,dot,65536,1,64,256,10,33800,33800,131072,15,0.0051390315553698955,0.00512405795869043,0.005164698263235063,0.005123009740195996,0.00516539040287751,0.35442900371372327,6.577114702609985,6.577114702609985,25.505194624275028,0.9636634585214569,22
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,pair_shared_x2,pair_high_lut,shared,shift_mask,2,8,128,dot,65536,1,128,256,10,34824,34824,131072,15,0.005142931137774255,0.0051125257512925635,0.005155527030520364,0.005110033228461991,0.005155804153855959,0.3390370723678465,6.771235909464471,6.771235909464471,25.485855534267376,0.9629327691604866,23
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,full_high_shared_x8,full_high_lut,shared,shift_mask,8,4,16,dot,65536,1,32,256,10,33288,33288,131072,15,0.005160847261158603,0.0051487325364873255,0.005173416916026483,0.005147407493258987,0.00517361189235738,0.19084029532131508,6.450103697222554,6.450103697222554,25.397380191130573,0.9595899028770852,24
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,pair_l2_x8,pair_high_lut,global,shift_mask,8,8,0,dot,65536,1,32,256,10,33288,33288,131072,15,0.005162951584951716,0.005156892085064396,0.005173480087905807,0.005156097517536292,0.005173593553624797,0.13036608204015895,6.447474753980539,6.447474753980539,25.38702868762729,0.9591987917401649,25
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,full_high_warp_x2,warp_high_lut,warp_register,shift_mask,2,4,0,dot,65536,1,128,256,10,34824,34824,131072,15,0.005170472508320285,0.005136896052702914,0.005229645981654858,0.0051341054556316495,0.005233118435455627,0.6538043178379368,6.735167809897739,6.735167809897739,25.35010094127373,0.9578035497006235,26
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,pair_shared_x8,pair_high_lut,shared,shift_mask,8,8,128,dot,65536,1,32,256,10,33288,33288,131072,15,0.005172506329724856,0.005157107184390942,0.005178448865481595,0.005156468921930419,0.005178888508896024,0.15412099582695973,6.435564865083636,6.435564865083636,25.34013332120411,0.9574269428418631,27
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,full_high_warp_x4,warp_high_lut,warp_register,shift_mask,4,4,0,dot,65536,1,64,256,10,33800,33800,131072,15,0.005177928672424113,0.005175717853105358,0.005181916917555115,0.005175707060214853,0.005182843518948702,0.04488115660649409,6.527706760428605,6.527706760428605,25.313597056298764,0.9564243224270169,28
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,full_high_shared_x1,full_high_lut,shared,shift_mask,1,4,16,dot,65536,1,256,256,10,36872,36872,131072,15,0.005179371787259932,0.005173770960390621,0.005181603486705059,0.005173224522777649,0.005182140150637149,0.06252430316893216,7.119010087419611,7.119010087419611,25.30654399485418,0.9561578364156386,29
NVIDIA H200 NVL,sm_90,normal_0_1,e0m1,e0m1,2,generic_x1,generic,none,shift_mask,1,0,0,dot,65536,1,256,256,10,36872,36872,131072,15,0.005184731594783323,0.005183944024928349,0.005185906571636869,0.005183813173019468,0.005186723827851886,0.013970545028630115,7.111650685466376,7.111650685466376,25.28038290967262,0.9551693914264464,30
