distribution,benchmark_format,component,n,m,strategy,decode_kind,table_location,unpack,lanes,median_time_ms,speedup_vs_fp64,cv_percent
normal_0_1,e0m3,gemv,16384,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.014317509308373942,3.0518826928708473,0.09259144370729012
normal_0_1,e0m3,gemv,65536,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.046169493628329915,3.257534572626558,2.335617336412273
uniform_0_1,e0m3,gemv,256,1024,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.003550098472365717,0.9846493713224572,0.3780913239369284
uniform_0_1,e0m3,gemv,1024,1024,full_high_global_x4,full_high_lut,global,shift_mask,4,0.004084468286571694,1.0779061288755822,0.02563296123510569
uniform_0_1,e0m3,gemv,4096,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.0063251866325864286,1.238626665560365,0.2528616166690335
uniform_0_1,e0m3,gemv,16384,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.014321995206293391,3.0488997834741074,0.08211943418797794
uniform_0_1,e0m3,gemv,65536,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.046038544023191776,3.267192976804319,2.443379277878759
normal_0_1,e0m31,dot,4096,1,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.004592027243207792,1.0067895233126327,0.010168087296812622
normal_0_1,e0m31,dot,65536,1,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.004888737436720451,1.0129587752674272,0.09174617357053765
normal_0_1,e0m31,dot,1048576,1,fixed_integer_x8,fixed_integer,none,shift_mask,8,0.007220093156307972,1.3252210587617188,0.1886009470871387
normal_0_1,e0m31,dot,16777216,1,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.041511889639983875,1.7710319244773143,0.08534899855310855
normal_0_1,e0m31,dot,134217728,1,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.2563905069383524,1.9646655130812498,0.12203313509486216
uniform_0_1,e0m31,dot,4096,1,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.004592245784849198,1.0070271184187427,0.008357545952819286
uniform_0_1,e0m31,dot,65536,1,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.004886015484496964,1.0125155469347182,0.08738117822943665
uniform_0_1,e0m31,dot,1048576,1,fixed_integer_x8,fixed_integer,none,shift_mask,8,0.007208500662110859,1.3270057357008616,0.09937156670035817
uniform_0_1,e0m31,dot,16777216,1,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.0411098665661282,1.7771146098917885,0.06962797921938932
uniform_0_1,e0m31,dot,134217728,1,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.25595878342450673,1.9667208162705456,0.10078597479265007
normal_0_1,e0m31,gemv,256,1024,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.003432204148785223,1.0186684687614396,0.6472269201932446
normal_0_1,e0m31,gemv,1024,1024,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.0043439000232332135,1.014341374406786,0.4361976321428377
normal_0_1,e0m31,gemv,4096,1024,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.00764481657851266,1.0273826529295398,0.3864769542810308
normal_0_1,e0m31,gemv,16384,1024,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.024063118558742505,1.8136029769281619,0.2389160225375745
normal_0_1,e0m31,gemv,65536,1024,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.08196353357891704,1.8351516863062136,0.32447883938343647
uniform_0_1,e0m31,gemv,256,1024,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.0034543965385136475,1.0121410406669922,0.8587520664011141
uniform_0_1,e0m31,gemv,1024,1024,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.004341394825696258,1.013906617491797,0.5882291374670431
uniform_0_1,e0m31,gemv,4096,1024,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.007623411380624,1.0342745021950168,0.35401066911656276
uniform_0_1,e0m31,gemv,16384,1024,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.024083124559075398,1.8122933470200853,0.13531253135439197
uniform_0_1,e0m31,gemv,65536,1024,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.08207553486491359,1.8314934496346598,0.22653266464567554
normal_0_1,e0m7,dot,4096,1,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.004591667199436622,1.0087023927230179,0.018117087155685798
normal_0_1,e0m7,dot,65536,1,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.00485165959248019,1.0112340728074658,0.20978981540032207
normal_0_1,e0m7,dot,1048576,1,fixed_integer_x8,fixed_integer,none,shift_mask,8,0.006746162906769783,1.4171379133913207,0.03308599730195057
normal_0_1,e0m7,dot,16777216,1,full_high_global_x8,full_high_lut,global,shift_mask,8,0.024431505563742517,3.011668916430326,0.2071649451220921
normal_0_1,e0m7,dot,134217728,1,full_high_global_x8,full_high_lut,global,shift_mask,8,0.13042293818651046,3.863647451305335,0.12940767565215147
uniform_0_1,e0m7,dot,4096,1,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.004591391317235499,0.9996944485494748,0.01226810553991068
uniform_0_1,e0m7,dot,65536,1,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.004886108214851885,1.0104644071355113,0.026765481994343147
uniform_0_1,e0m7,dot,1048576,1,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.006695220122588012,1.427201569167108,0.23677608655174917
uniform_0_1,e0m7,dot,16777216,1,full_high_global_x8,full_high_lut,global,shift_mask,8,0.02352755548178044,3.1059478877191498,0.1725402882849304
uniform_0_1,e0m7,dot,134217728,1,full_high_global_x8,full_high_lut,global,shift_mask,8,0.12602092058230668,3.9945792013983348,0.14728812813911696
normal_0_1,e0m7,gemv,256,1024,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.003494390489086896,1.0007443894481884,0.5227671106881404
normal_0_1,e0m7,gemv,1024,1024,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.004321986950272601,1.0183227549702607,0.021147414437918458
normal_0_1,e0m7,gemv,4096,1024,full_high_global_x4,full_high_lut,global,shift_mask,4,0.007453074089880536,1.0521266937742013,0.39309094865780314
normal_0_1,e0m7,gemv,16384,1024,full_high_shared_x4,full_high_lut,shared,shift_mask,4,0.019223420516304348,2.2723695096224015,0.1899066725894159
normal_0_1,e0m7,gemv,65536,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.07259073351869488,2.0713776629628837,0.1541372073154598
uniform_0_1,e0m7,gemv,256,1024,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.0034892540362487312,1.0019377349657843,0.5954686274069917
uniform_0_1,e0m7,gemv,1024,1024,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.004321653702679802,1.0177402042566215,0.010201105986788694
uniform_0_1,e0m7,gemv,4096,1024,full_high_global_x4,full_high_lut,global,shift_mask,4,0.007185460037221842,1.0965545625587774,0.023846151241961603
uniform_0_1,e0m7,gemv,16384,1024,full_high_global_x4,full_high_lut,global,shift_mask,4,0.018667354824499528,2.3410442991030913,0.1767171363261858
uniform_0_1,e0m7,gemv,65536,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.07103066239060397,2.1193248472822948,0.16471990666718203
normal_0_1,e10m21,dot,4096,1,word_masked_x1,direct_words_masked,none,shift_mask,1,0.004822941605682967,0.9636713833284387,0.03196298521200102
normal_0_1,e10m21,dot,65536,1,word_branchy_x2,direct_words_branchy,none,shift_mask,2,0.005182041489934347,0.9551158618374738,0.04345787692516258
normal_0_1,e10m21,dot,1048576,1,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0.008010745207680879,1.1944730069509586,0.05385347656397332
normal_0_1,e10m21,dot,16777216,1,prefix_global_x2,prefix_high_lut,global,shift_mask,2,0.044488621329119106,1.6520170018871665,0.05776142498652552
normal_0_1,e10m21,dot,134217728,1,prefix_global_x2,prefix_high_lut,global,shift_mask,2,0.268669707434518,1.8749921728852348,0.049423062486360914
uniform_0_1,e10m21,dot,4096,1,word_masked_x1,direct_words_masked,none,shift_mask,1,0.004815046466212662,0.9620170797609644,0.11115109383355509
uniform_0_1,e10m21,dot,65536,1,word_branchy_x2,direct_words_branchy,none,shift_mask,2,0.005172800688986205,0.9563837456436585,0.10565644413552285
uniform_0_1,e10m21,dot,1048576,1,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0.008008082707722982,1.1940936715172672,0.05445278038741614
uniform_0_1,e10m21,dot,16777216,1,prefix_global_x2,prefix_high_lut,global,shift_mask,2,0.0441639755711411,1.6632094375018276,0.07757352671743345
uniform_0_1,e10m21,dot,134217728,1,prefix_global_x2,prefix_high_lut,global,shift_mask,2,0.268170850617545,1.879156226887883,0.048237509372088413
normal_0_1,e10m21,gemv,256,1024,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0.0036859034429945234,0.9486679079437983,0.18932594710852413
normal_0_1,e10m21,gemv,1024,1024,prefix_global_x2,prefix_high_lut,global,shift_mask,2,0.005032727283797241,0.875166163788236,0.23287564792908297
normal_0_1,e10m21,gemv,4096,1024,prefix_global_x4,prefix_high_lut,global,shift_mask,4,0.010246548993813614,0.7657251183097378,0.13393598404721885
normal_0_1,e10m21,gemv,16384,1024,prefix_global_x8,prefix_high_lut,global,shift_mask,8,0.031905073980890396,1.3675567316988557,0.10354256402615514
normal_0_1,e10m21,gemv,65536,1024,prefix_global_x8,prefix_high_lut,global,shift_mask,8,0.10947152038118732,1.3731604341091401,0.19826401624472192
uniform_0_1,e10m21,gemv,256,1024,prefix_global_x2,prefix_high_lut,global,shift_mask,2,0.0036279592661643397,0.9635841150244882,0.33624931904646543
uniform_0_1,e10m21,gemv,1024,1024,prefix_global_x2,prefix_high_lut,global,shift_mask,2,0.005041904764094631,0.8739622905674198,0.2129010510522073
uniform_0_1,e10m21,gemv,4096,1024,prefix_global_x4,prefix_high_lut,global,shift_mask,4,0.01013471628124169,0.7774149181994982,0.13363353103276776
uniform_0_1,e10m21,gemv,16384,1024,prefix_global_x8,prefix_high_lut,global,shift_mask,8,0.03151682038970341,1.3843170060278553,0.0711113975204663
uniform_0_1,e10m21,gemv,65536,1024,prefix_global_x8,prefix_high_lut,global,shift_mask,8,0.10864812224658567,1.3835165644256977,0.12281544391055935
normal_0_1,e10m5,dot,4096,1,word_masked_x1,direct_words_masked,none,shift_mask,1,0.004823185255246675,0.9550822918853252,0.03844942815181649
normal_0_1,e10m5,dot,65536,1,subnormal_global_x2,subnormal_high_lut,global,shift_mask,2,0.0051767475325355,0.9564212764615305,0.09045601628603825
normal_0_1,e10m5,dot,1048576,1,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0.007449920718826562,1.2832351717117756,0.15720762361654197
normal_0_1,e10m5,dot,16777216,1,full_high_l2_x8,full_high_lut,global,shift_mask,8,0.03214718529541568,2.289187916387159,0.06023319523057845
normal_0_1,e10m5,dot,134217728,1,full_high_l2_x8,full_high_lut,global,shift_mask,8,0.16285573519193208,3.0939187507075934,0.15933934815521217
uniform_0_1,e10m5,dot,4096,1,word_masked_x1,direct_words_masked,none,shift_mask,1,0.004815066077067257,0.9604848684018448,0.18077763250116766
uniform_0_1,e10m5,dot,65536,1,word_branchy_x2,direct_words_branchy,none,shift_mask,2,0.005136814421998289,0.9628177354759602,0.17631066777261742
uniform_0_1,e10m5,dot,1048576,1,full_high_l2_x8,full_high_lut,global,shift_mask,8,0.007139866801872207,1.3383863570839565,0.3798496366107531
uniform_0_1,e10m5,dot,16777216,1,full_high_l2_x8,full_high_lut,global,shift_mask,8,0.029842248403403653,2.449236370821189,0.08014569357971041
