format,component,distribution,strategy,lanes,case_count,geomean_speedup_vs_fp64,mean_rank_within_format,wins,median_cv_percent
e10m21,gemv,normal_0_1,word_masked_x8,8,5,0.47879881338548164,17.4,0,0.051695406544851455
e10m21,gemv,normal_0_1,word_masked_x1,1,5,0.4441364893256876,17.6,0,0.1492327613535053
e10m21,gemv,uniform_0_1,prefix_global_x2,2,5,0.9751813855958472,2.0,2,0.2129010510522073
e10m21,gemv,uniform_0_1,prefix_global_x8,8,5,0.9439510836338758,4.6,2,0.0711113975204663
e10m21,gemv,uniform_0_1,prefix_global_x4,4,5,0.8954046939992143,5.0,1,0.13483354267839578
e10m21,gemv,uniform_0_1,word_branchy_x2,2,5,0.8566499762198246,5.6,0,0.14077956538275674
e10m21,gemv,uniform_0_1,word_branchy_x4,4,5,0.8500661194806295,6.8,0,0.14101605147747892
e10m21,gemv,uniform_0_1,word_branchy_x8,8,5,0.8475310313841622,7.0,0,0.07728688701045358
e10m21,gemv,uniform_0_1,prefix_shared_x2,2,5,0.8218297826827756,7.8,0,0.13873087879688759
e10m21,gemv,uniform_0_1,prefix_global_x1,1,5,0.7635093336655674,8.8,0,0.06093619934756099
e10m21,gemv,uniform_0_1,word_branchy_x1,1,5,0.7373836288490526,9.4,0,0.08964100104023565
e10m21,gemv,uniform_0_1,generic_x4,4,5,0.7046645793103251,11.0,0,0.1263989058163744
e10m21,gemv,uniform_0_1,prefix_shared_x8,8,5,0.6981487985952657,11.6,0,0.08561540247428097
e10m21,gemv,uniform_0_1,generic_x2,2,5,0.6753841801326257,12.2,0,0.07156535016985083
e10m21,gemv,uniform_0_1,generic_x8,8,5,0.6710199246599011,12.8,0,0.04917238170148316
e10m21,gemv,uniform_0_1,prefix_shared_x1,1,5,0.6705540977507777,13.2,0,0.0980924364092394
e10m21,gemv,uniform_0_1,prefix_shared_x4,4,5,0.6532908420885581,12.4,0,0.12402588588870726
e10m21,gemv,uniform_0_1,generic_x1,1,5,0.6040723504815437,13.0,0,0.16883392956319318
e10m21,gemv,uniform_0_1,word_masked_x4,4,5,0.49733032663383653,15.6,0,0.09716415179004956
e10m21,gemv,uniform_0_1,word_masked_x2,2,5,0.4823095893037161,16.2,0,0.1118318700889419
e10m21,gemv,uniform_0_1,word_masked_x8,8,5,0.4793201805030669,17.4,0,0.08081260609526843
e10m21,gemv,uniform_0_1,word_masked_x1,1,5,0.44436532079389757,17.6,0,0.13375003525115278
e10m5,dot,normal_0_1,full_high_l2_x8,8,5,1.4438640986104185,10.4,2,0.15933934815521217
e10m5,dot,normal_0_1,full_high_l2_x4,4,5,1.4171632922507582,7.4,0,0.12508386431129842
e10m5,dot,normal_0_1,full_high_l2_x2,2,5,1.366911993063418,8.4,0,0.0657211402820448
e10m5,dot,normal_0_1,subnormal_shared_x4,4,5,1.2773461797159276,10.2,0,0.049674972322906616
e10m5,dot,normal_0_1,subnormal_global_x8,8,5,1.2768828959213547,10.6,0,0.053950277197246946
e10m5,dot,normal_0_1,word_branchy_x8,8,5,1.261918208052069,11.8,1,0.05158476664438231
e10m5,dot,normal_0_1,word_branchy_x4,4,5,1.2610645320517755,9.8,0,0.02787165167897026
e10m5,dot,normal_0_1,subnormal_global_x4,4,5,1.2604034929880275,9.6,0,0.027155417511612556
e10m5,dot,normal_0_1,subnormal_shared_x8,8,5,1.2508878735420055,12.8,0,0.07321940917326224
e10m5,dot,normal_0_1,word_branchy_x2,2,5,1.1820600747452825,9.8,0,0.03977565630128183
e10m5,dot,normal_0_1,subnormal_global_x2,2,5,1.180929836302774,10.0,1,0.043552803788958774
e10m5,dot,normal_0_1,full_high_l2_x1,1,5,1.179309104970583,13.4,0,0.03510545927378017
e10m5,dot,normal_0_1,prefix_global_x4,4,5,1.1726713541881166,16.2,0,0.04251611181947897
e10m5,dot,normal_0_1,prefix_global_x8,8,5,1.1567828486525291,16.6,0,0.06777961485851833
e10m5,dot,normal_0_1,subnormal_shared_x2,2,5,1.1509701649847708,15.6,0,0.08940972075767474
e10m5,dot,normal_0_1,prefix_global_x2,2,5,1.126240706354708,18.0,0,0.05406910970139604
e10m5,dot,normal_0_1,generic_x4,4,5,1.1177019783531799,17.6,0,0.058082303602567956
e10m5,dot,normal_0_1,generic_x8,8,5,1.0914931357603967,20.2,0,0.028981097454457455
e10m5,dot,normal_0_1,generic_x2,2,5,1.050852528617798,16.6,0,0.08674951687608742
e10m5,dot,normal_0_1,prefix_shared_x4,4,5,1.0208503625091707,23.0,0,0.05986945616383323
e10m5,dot,normal_0_1,prefix_shared_x8,8,5,1.019166398753877,21.4,0,0.050783540251367124
e10m5,dot,normal_0_1,prefix_global_x1,1,5,0.9895457377710102,18.2,0,0.06640776103398384
e10m5,dot,normal_0_1,subnormal_global_x1,1,5,0.9894253169696695,16.6,0,0.027700966264850566
e10m5,dot,normal_0_1,word_branchy_x1,1,5,0.9889553036989531,17.2,0,0.04518331090192364
e10m5,dot,normal_0_1,prefix_shared_x2,2,5,0.9824093047890232,25.6,0,0.040456145944590724
e10m5,dot,normal_0_1,subnormal_shared_x1,1,5,0.9632224813194743,22.8,0,0.03729553421436905
e10m5,dot,normal_0_1,generic_x1,1,5,0.9520892918417265,20.0,0,0.06166990742561407
e10m5,dot,normal_0_1,word_masked_x4,4,5,0.8904677557441076,23.0,0,0.06497199049517781
e10m5,dot,normal_0_1,word_masked_x2,2,5,0.8731951108328477,19.0,0,0.10519207653738119
e10m5,dot,normal_0_1,word_masked_x8,8,5,0.8525273689037661,26.8,0,0.10428423029480614
e10m5,dot,normal_0_1,word_masked_x1,1,5,0.8474349542673961,20.4,1,0.03844942815181649
e10m5,dot,normal_0_1,prefix_shared_x1,1,5,0.8298313998273187,29.0,0,0.08029731418678632
e10m5,dot,uniform_0_1,full_high_l2_x8,8,5,1.5418935059779935,9.0,3,0.19155828769568511
e10m5,dot,uniform_0_1,full_high_l2_x4,4,5,1.498676106019922,4.6,0,0.06540183662087085
e10m5,dot,uniform_0_1,full_high_l2_x2,2,5,1.4230976125990114,7.8,0,0.04296712162162062
e10m5,dot,uniform_0_1,subnormal_shared_x4,4,5,1.2795985317668794,10.4,0,0.09466499162029252
e10m5,dot,uniform_0_1,subnormal_global_x8,8,5,1.2786763461346204,11.6,0,0.09089619957395559
e10m5,dot,uniform_0_1,word_branchy_x8,8,5,1.2650977975743878,12.2,0,0.08089888848001718
e10m5,dot,uniform_0_1,subnormal_global_x4,4,5,1.264549367133116,9.8,0,0.04370861393686528
e10m5,dot,uniform_0_1,word_branchy_x4,4,5,1.26146932437749,10.2,0,0.02266078867595853
e10m5,dot,uniform_0_1,subnormal_shared_x8,8,5,1.2537453775787704,13.0,0,0.08058562061870969
e10m5,dot,uniform_0_1,full_high_l2_x1,1,5,1.2009723229649596,13.4,0,0.04056651516861427
e10m5,dot,uniform_0_1,prefix_global_x4,4,5,1.188317085263852,16.4,0,0.04671029809034472
e10m5,dot,uniform_0_1,word_branchy_x2,2,5,1.1855716316553202,10.0,1,0.0466091800630615
e10m5,dot,uniform_0_1,subnormal_global_x2,2,5,1.1843251784846482,10.4,0,0.050068845090915755
e10m5,dot,uniform_0_1,prefix_global_x8,8,5,1.1689939319803933,16.4,0,0.19336630127912532
e10m5,dot,uniform_0_1,subnormal_shared_x2,2,5,1.1538004905093429,15.8,0,0.06581737705150559
e10m5,dot,uniform_0_1,prefix_global_x2,2,5,1.1417000716135914,18.0,0,0.07308111847822923
e10m5,dot,uniform_0_1,generic_x4,4,5,1.1217776240345008,17.6,0,0.07642424893341321
e10m5,dot,uniform_0_1,generic_x8,8,5,1.0931706475658405,20.2,0,0.05275520302585126
e10m5,dot,uniform_0_1,generic_x2,2,5,1.049542056481592,17.8,0,0.09317058740536328
e10m5,dot,uniform_0_1,prefix_shared_x4,4,5,1.0254835108173144,23.0,0,0.05356578958771432
e10m5,dot,uniform_0_1,prefix_shared_x8,8,5,1.0249977507714758,21.6,0,0.11946524740662513
e10m5,dot,uniform_0_1,prefix_global_x1,1,5,1.0011292552788034,17.6,0,0.049117243136828664
e10m5,dot,uniform_0_1,subnormal_global_x1,1,5,0.9906524983924537,17.4,0,0.060221022556554454
e10m5,dot,uniform_0_1,word_branchy_x1,1,5,0.9903029129037308,17.4,0,0.051659805839659526
e10m5,dot,uniform_0_1,prefix_shared_x2,2,5,0.9845184082202747,25.4,0,0.07490228597980211
e10m5,dot,uniform_0_1,subnormal_shared_x1,1,5,0.9651407768668917,23.0,0,0.08057085339169821
e10m5,dot,uniform_0_1,generic_x1,1,5,0.9536165883850029,20.0,0,0.0735945398712666
e10m5,dot,uniform_0_1,word_masked_x4,4,5,0.8928007772093615,22.6,0,0.09246449906619832
e10m5,dot,uniform_0_1,word_masked_x2,2,5,0.8743829904225182,19.2,0,0.1194659892560135
e10m5,dot,uniform_0_1,word_masked_x8,8,5,0.8536631854465496,26.8,0,0.10206734975806944
e10m5,dot,uniform_0_1,word_masked_x1,1,5,0.8481934386378519,20.4,1,0.07803261755608638
e10m5,dot,uniform_0_1,prefix_shared_x1,1,5,0.8315098593339351,29.0,0,0.04611081597348887
e10m5,gemv,normal_0_1,full_high_l2_x4,4,5,1.1881332924518844,2.4,2,0.18921477205586684
e10m5,gemv,normal_0_1,full_high_l2_x2,2,5,1.1286813835350775,3.0,0,0.22702754802122593
e10m5,gemv,normal_0_1,full_high_l2_x8,8,5,1.1253114307740153,6.8,2,0.1329362562927968
e10m5,gemv,normal_0_1,full_high_l2_x1,1,5,0.9874220340285099,7.8,0,0.19832237194631433
e10m5,gemv,normal_0_1,subnormal_global_x4,4,5,0.984834527370021,7.4,0,0.1815035694851883
e10m5,gemv,normal_0_1,subnormal_shared_x4,4,5,0.943744869925256,10.6,0,0.12371234769819088
e10m5,gemv,normal_0_1,prefix_global_x2,2,5,0.94093024632607,10.4,0,0.1792444482181691
e10m5,gemv,normal_0_1,subnormal_global_x8,8,5,0.9256777265419,11.4,0,0.13963376525957455
e10m5,gemv,normal_0_1,word_branchy_x2,2,5,0.9235048899844271,10.8,0,0.23983562629356425
e10m5,gemv,normal_0_1,subnormal_global_x2,2,5,0.9168077559304302,11.8,0,0.19102086811722513
e10m5,gemv,normal_0_1,word_branchy_x8,8,5,0.9112886029073334,13.2,0,0.13915172093788863
e10m5,gemv,normal_0_1,word_branchy_x4,4,5,0.8947223088059651,13.6,0,0.12130109609187405
e10m5,gemv,normal_0_1,subnormal_shared_x2,2,5,0.8870247908878327,16.2,0,0.21269650324864398
e10m5,gemv,normal_0_1,subnormal_shared_x8,8,5,0.8802029590877914,15.4,0,0.14768113686347176
e10m5,gemv,normal_0_1,prefix_shared_x2,2,5,0.8556218513549158,17.0,0,0.23397028261970265
e10m5,gemv,normal_0_1,prefix_shared_x4,4,5,0.8498086092482227,15.6,0,0.12431677691847268
e10m5,gemv,normal_0_1,prefix_global_x8,8,5,0.8407607422471466,16.8,0,0.15263529182769955
e10m5,gemv,normal_0_1,prefix_global_x4,4,5,0.8384213808960553,17.0,0,0.15477664098366703
e10m5,gemv,normal_0_1,prefix_global_x1,1,5,0.7866741263943714,18.4,0,0.095546115707501
e10m5,gemv,normal_0_1,word_branchy_x1,1,5,0.7839794075695924,18.0,1,0.058975198849187394
e10m5,gemv,normal_0_1,subnormal_global_x1,1,5,0.7821363618752394,18.6,0,0.17406808523168624
e10m5,gemv,normal_0_1,subnormal_shared_x1,1,5,0.7653133600488631,21.0,0,0.12905363022766086
e10m5,gemv,normal_0_1,prefix_shared_x1,1,5,0.7618213881077036,22.4,0,0.10214354131700057
e10m5,gemv,normal_0_1,generic_x4,4,5,0.761162964419133,20.4,0,0.015575903465358204
e10m5,gemv,normal_0_1,generic_x2,2,5,0.7433652305409233,22.2,0,0.14033414669835717
e10m5,gemv,normal_0_1,generic_x8,8,5,0.7191574676872066,23.6,0,0.08896277619042374
e10m5,gemv,normal_0_1,prefix_shared_x8,8,5,0.7008358967992563,22.0,0,0.05764759428004903
e10m5,gemv,normal_0_1,generic_x1,1,5,0.6753764486909337,22.8,0,0.09573611829828667
e10m5,gemv,normal_0_1,word_masked_x4,4,5,0.5549796161570884,26.8,0,0.17249766421931256
e10m5,gemv,normal_0_1,word_masked_x8,8,5,0.5399694982767926,27.6,0,0.11978049211416932
e10m5,gemv,normal_0_1,word_masked_x2,2,5,0.5288762894424037,28.0,0,0.16154317864696094
e10m5,gemv,normal_0_1,word_masked_x1,1,5,0.5016534820276725,29.0,0,0.16979155943444132
e10m5,gemv,uniform_0_1,full_high_l2_x4,4,5,1.3295599815130505,2.2,3,0.2582928943706356
e10m5,gemv,uniform_0_1,full_high_l2_x2,2,5,1.2789632209375943,2.4,0,0.126336872129139
e10m5,gemv,uniform_0_1,full_high_l2_x8,8,5,1.258216685443066,6.0,1,0.13246520627369465
e10m5,gemv,uniform_0_1,full_high_l2_x1,1,5,1.0979067443400874,6.0,0,0.19681509473797326
e10m5,gemv,uniform_0_1,subnormal_global_x4,4,5,0.9848708176122316,7.6,0,0.18506831856515
e10m5,gemv,uniform_0_1,subnormal_shared_x4,4,5,0.9437350128790977,11.2,0,0.12947168289680658
e10m5,gemv,uniform_0_1,prefix_global_x2,2,5,0.942496750215542,10.4,0,0.21435111243808014
e10m5,gemv,uniform_0_1,subnormal_global_x8,8,5,0.9259546149258576,11.8,0,0.12890828816152858
e10m5,gemv,uniform_0_1,word_branchy_x2,2,5,0.9233412916370858,11.2,0,0.21191474643969418
e10m5,gemv,uniform_0_1,subnormal_global_x2,2,5,0.916985654421242,12.6,0,0.1415116471605956
e10m5,gemv,uniform_0_1,word_branchy_x8,8,5,0.9108918168183132,13.2,0,0.14176385555717164
e10m5,gemv,uniform_0_1,word_branchy_x4,4,5,0.8948706922982956,14.4,0,0.08639057296511261
e10m5,gemv,uniform_0_1,subnormal_shared_x2,2,5,0.8866677018685586,16.2,0,0.24309350077844516
e10m5,gemv,uniform_0_1,subnormal_shared_x8,8,5,0.8803444143417222,15.4,0,0.13204189684158713
e10m5,gemv,uniform_0_1,prefix_shared_x2,2,5,0.8554609951237652,17.2,0,0.23690108263933457
e10m5,gemv,uniform_0_1,prefix_shared_x4,4,5,0.8504629325259311,16.0,0,0.07290996313885166
e10m5,gemv,uniform_0_1,prefix_global_x8,8,5,0.8496715043880922,16.4,0,0.03788265928938603
e10m5,gemv,uniform_0_1,prefix_global_x4,4,5,0.8476643371848206,16.4,0,0.16396456201252504
e10m5,gemv,uniform_0_1,prefix_global_x1,1,5,0.7871378554923901,17.8,0,0.08421603321320452
e10m5,gemv,uniform_0_1,word_branchy_x1,1,5,0.7841888161295003,18.2,1,0.07437694635864643
e10m5,gemv,uniform_0_1,subnormal_global_x1,1,5,0.7821357243768366,18.6,0,0.22799715689349218
e10m5,gemv,uniform_0_1,subnormal_shared_x1,1,5,0.7656142143464334,21.2,0,0.10571187537885862
e10m5,gemv,uniform_0_1,prefix_shared_x1,1,5,0.7641142602764492,22.4,0,0.12490187733385584
e10m5,gemv,uniform_0_1,generic_x4,4,5,0.7612143593287708,20.6,0,0.0341634997027673
e10m5,gemv,uniform_0_1,generic_x2,2,5,0.7430493641713607,22.4,0,0.13845682444645008
e10m5,gemv,uniform_0_1,generic_x8,8,5,0.7189171845336088,23.6,0,0.13215036658950077
e10m5,gemv,uniform_0_1,prefix_shared_x8,8,5,0.7025183146063985,22.0,0,0.015530787514952205
e10m5,gemv,uniform_0_1,generic_x1,1,5,0.6755882040659802,23.2,0,0.11325652689419743
e10m5,gemv,uniform_0_1,word_masked_x4,4,5,0.5544245778604986,26.8,0,0.09133456923831824
e10m5,gemv,uniform_0_1,word_masked_x8,8,5,0.5398561842122194,27.6,0,0.1046093033119063
e10m5,gemv,uniform_0_1,word_masked_x2,2,5,0.528731073882786,28.0,0,0.1446960278469164
e10m5,gemv,uniform_0_1,word_masked_x1,1,5,0.5014513881765683,29.0,0,0.2137806919337086
e1m0,dot,normal_0_1,exponent_only_x8,8,5,2.0846111771190063,6.4,1,0.08453333282156056
e1m0,dot,normal_0_1,pair_shared_x8,8,5,2.061902569640386,14.6,1,0.1401072699133846
e1m0,dot,normal_0_1,pair_shared_x4,4,5,2.0178746182174616,14.2,1,0.06990561154803751
e1m0,dot,normal_0_1,pair_l2_x8,8,5,1.996336536141006,14.4,0,0.13660596086842425
e1m0,dot,normal_0_1,full_high_shared_x8,8,5,1.991671120103359,15.8,0,0.14631437364727978
e1m0,dot,normal_0_1,fp32_bits_x8,8,5,1.9753294778244075,11.6,0,0.15028887435057778
e1m0,dot,normal_0_1,word_branchy_x8,8,5,1.9749866234685223,8.2,0,0.1601980019942856
e1m0,dot,normal_0_1,pair_l2_x4,4,5,1.971671585468713,8.6,0,0.1869879978610837
e1m0,dot,normal_0_1,exponent_only_x4,4,5,1.9446306326856233,6.0,2,0.11724832759026783
e1m0,dot,normal_0_1,full_high_global_x8,8,5,1.9377438999350103,16.8,0,0.1261995587491951
e1m0,dot,normal_0_1,word_branchy_x4,4,5,1.9191658562475475,7.6,0,0.0933339194061956
e1m0,dot,normal_0_1,fp32_bits_x4,4,5,1.8994101206077543,9.8,0,0.10049508400440707
e1m0,dot,normal_0_1,full_high_shared_x4,4,5,1.8875955828833437,15.4,0,0.04889741272182098
e1m0,dot,normal_0_1,full_high_global_x4,4,5,1.8718943094448086,12.0,0,0.18245638497183048
e1m0,dot,normal_0_1,generic_x8,8,5,1.8321988987053304,13.8,0,0.16814964724917322
e1m0,dot,normal_0_1,generic_x4,4,5,1.7667161140010326,11.8,0,0.07101080230845327
e1m0,dot,normal_0_1,byte_quad_shared_x8,8,5,1.7289508647552547,25.8,0,0.12742503436273586
e1m0,dot,normal_0_1,byte_quad_shared_x4,4,5,1.7262825526664878,25.0,0,0.0779456823756528
e1m0,dot,normal_0_1,byte_quad_l2_x4,4,5,1.6946377081309119,24.8,0,0.17849756191160512
e1m0,dot,normal_0_1,byte_quad_l2_x8,8,5,1.6078844614758707,29.2,0,0.15026019318725017
e1m0,dot,normal_0_1,pair_shared_x2,2,5,1.6064072320502853,25.4,0,0.1166274325951042
e1m0,dot,normal_0_1,pair_l2_x2,2,5,1.5961278619577857,23.8,0,0.07532927334618887
e1m0,dot,normal_0_1,full_high_shared_x2,2,5,1.573511265427748,25.6,0,0.19483920916321232
e1m0,dot,normal_0_1,full_high_global_x2,2,5,1.5694359238380942,22.0,0,0.06216264496939726
e1m0,dot,normal_0_1,word_branchy_x2,2,5,1.5374263522574059,17.8,0,0.16357892873550667
e1m0,dot,normal_0_1,full_high_warp_x8,8,5,1.5293123711088976,30.0,0,0.09839270375269259
e1m0,dot,normal_0_1,exponent_only_x2,2,5,1.515388455921461,20.0,0,0.1085198902176175
e1m0,dot,normal_0_1,full_high_warp_x4,4,5,1.495710228259741,30.0,0,0.0990202826873924
e1m0,dot,normal_0_1,fp32_bits_x2,2,5,1.4887900699644296,20.8,0,0.16719592107341552
e1m0,dot,normal_0_1,word_masked_x8,8,5,1.456280261613669,30.0,0,0.11559428160678295
e1m0,dot,normal_0_1,generic_x2,2,5,1.450858768858704,22.2,0,0.15575754266575637
e1m0,dot,normal_0_1,word_masked_x4,4,5,1.4422537537759106,21.8,0,0.07313855494497724
e1m0,dot,normal_0_1,full_high_global_x1,1,5,1.3066064060632927,30.4,0,0.08035065080148385
e1m0,dot,normal_0_1,full_high_shared_x1,1,5,1.3058550071975952,35.0,0,0.09154398535936581
e1m0,dot,normal_0_1,word_branchy_x1,1,5,1.282334861203942,28.4,0,0.145691802897091
e1m0,dot,normal_0_1,full_high_warp_x2,2,5,1.2802833196688548,35.8,0,0.11970384840490511
e1m0,dot,normal_0_1,generic_x1,1,5,1.2623625310294426,28.8,0,0.13262532978633493
e1m0,dot,normal_0_1,word_masked_x2,2,5,1.2531316694902799,27.4,0,0.14648471501176266
e1m0,dot,normal_0_1,fp32_bits_x1,1,5,1.2489968177120616,31.2,0,0.021621908361401217
e1m0,dot,normal_0_1,exponent_only_x1,1,5,1.246002957106138,31.4,0,0.03178024730369892
e1m0,dot,normal_0_1,word_masked_x1,1,5,1.111014637929046,32.8,0,0.11305247718075127
e1m0,dot,normal_0_1,full_high_warp_x1,1,5,1.0513073558364645,40.6,0,0.07032393015460969
e1m0,dot,uniform_0_1,byte_quad_shared_x8,8,5,2.2165886493486555,15.4,2,0.14549946001040645
e1m0,dot,uniform_0_1,byte_quad_l2_x4,4,5,2.1328766388930323,7.8,0,0.062171458858863014
e1m0,dot,uniform_0_1,byte_quad_shared_x4,4,5,2.113491389267498,17.8,0,0.07792099353159243
e1m0,dot,uniform_0_1,exponent_only_x8,8,5,2.1047387539608504,7.8,1,0.07527459230015668
e1m0,dot,uniform_0_1,byte_quad_l2_x8,8,5,2.093306205205465,14.2,0,0.0829093728529889
e1m0,dot,uniform_0_1,pair_shared_x8,8,5,2.068600003774529,17.4,0,0.07087988849692448
e1m0,dot,uniform_0_1,pair_shared_x4,4,5,2.021513235334463,16.6,0,0.056502749512788254
e1m0,dot,uniform_0_1,pair_l2_x8,8,5,1.999802939503378,18.2,0,0.1291184451447385
e1m0,dot,uniform_0_1,full_high_shared_x8,8,5,1.998426447130067,17.8,0,0.07716882493821595
e1m0,dot,uniform_0_1,fp32_bits_x8,8,5,1.9932810814232411,13.2,0,0.08292864316610421
e1m0,dot,uniform_0_1,word_branchy_x8,8,5,1.9778754539924766,11.2,0,0.1308223381137131
e1m0,dot,uniform_0_1,pair_l2_x4,4,5,1.9743173259558484,11.8,0,0.046014556055242
e1m0,dot,uniform_0_1,exponent_only_x4,4,5,1.9491062350421784,8.0,2,0.05442160592729383
e1m0,dot,uniform_0_1,full_high_global_x8,8,5,1.9424460216666652,19.8,0,0.1562079370974325
e1m0,dot,uniform_0_1,word_branchy_x4,4,5,1.921669483104169,10.0,0,0.04417562624697273
e1m0,dot,uniform_0_1,fp32_bits_x4,4,5,1.9116464959724833,11.4,0,0.07255194434340582
e1m0,dot,uniform_0_1,full_high_shared_x4,4,5,1.8924390831368825,18.2,0,0.04644669839864329
e1m0,dot,uniform_0_1,full_high_global_x4,4,5,1.8733425039243479,14.4,0,0.07422405644165603
e1m0,dot,uniform_0_1,generic_x8,8,5,1.839320045610377,16.0,0,0.18441413460069753
e1m0,dot,uniform_0_1,generic_x4,4,5,1.7706268984672953,13.2,0,0.04086512593104406
e1m0,dot,uniform_0_1,pair_shared_x2,2,5,1.612227669262143,26.4,0,0.04741542565824281
e1m0,dot,uniform_0_1,pair_l2_x2,2,5,1.597255941173797,24.0,0,0.0516828921383958
e1m0,dot,uniform_0_1,full_high_shared_x2,2,5,1.575270392788939,26.8,0,0.07986126197324901
e1m0,dot,uniform_0_1,full_high_global_x2,2,5,1.5710576374403196,22.0,0,0.05606518822857375
e1m0,dot,uniform_0_1,word_branchy_x2,2,5,1.53872439678875,18.8,0,0.057800672646178004
e1m0,dot,uniform_0_1,full_high_warp_x8,8,5,1.5301894280429142,30.4,0,0.1376555197654212
e1m0,dot,uniform_0_1,exponent_only_x2,2,5,1.5209459707889341,20.2,0,0.05442589190682102
e1m0,dot,uniform_0_1,fp32_bits_x2,2,5,1.4998092592762349,21.0,0,0.12938800669115091
e1m0,dot,uniform_0_1,full_high_warp_x4,4,5,1.4967227830213545,31.4,0,0.08618125832163329
e1m0,dot,uniform_0_1,generic_x2,2,5,1.4597619777096216,21.6,0,0.060294593380087046
e1m0,dot,uniform_0_1,word_masked_x8,8,5,1.4574811899701536,31.6,0,0.14962367465373042
e1m0,dot,uniform_0_1,word_masked_x4,4,5,1.442740551255164,21.8,0,0.03528706780135674
e1m0,dot,uniform_0_1,full_high_global_x1,1,5,1.308082151255246,30.8,0,0.07697455243130205
e1m0,dot,uniform_0_1,full_high_shared_x1,1,5,1.3070475914383035,36.0,0,0.07981026061640596
e1m0,dot,uniform_0_1,word_branchy_x1,1,5,1.2851241865138965,29.2,0,0.14310562632723728
e1m0,dot,uniform_0_1,full_high_warp_x2,2,5,1.2806327662983656,36.6,0,0.064633334557386
e1m0,dot,uniform_0_1,generic_x1,1,5,1.2652764412415654,29.0,0,0.13061453137705867
e1m0,dot,uniform_0_1,word_masked_x2,2,5,1.2547468540605426,28.4,0,0.06290719596219423
e1m0,dot,uniform_0_1,fp32_bits_x1,1,5,1.250712386913803,31.4,0,0.07570125675734438
e1m0,dot,uniform_0_1,exponent_only_x1,1,5,1.2477739610506096,31.2,0,0.12922383261428974
e1m0,dot,uniform_0_1,word_masked_x1,1,5,1.1119670688366128,32.8,0,0.15230576806638982
e1m0,dot,uniform_0_1,full_high_warp_x1,1,5,1.0518025259865453,41.4,0,0.12281473658212892
e1m0,gemv,normal_0_1,exponent_only_x8,8,5,1.6648517599911825,8.6,1,0.06413073216425015
e1m0,gemv,normal_0_1,full_high_shared_x8,8,5,1.6339134443564824,10.4,0,0.09325687665850702
e1m0,gemv,normal_0_1,word_branchy_x8,8,5,1.5914029902878863,6.2,0,0.11610729040397126
e1m0,gemv,normal_0_1,pair_shared_x4,4,5,1.5871135810630486,10.2,0,0.1377331654720754
e1m0,gemv,normal_0_1,pair_l2_x4,4,5,1.5865582436281975,6.6,0,0.24981082686980113
e1m0,gemv,normal_0_1,pair_shared_x8,8,5,1.5698870549389454,12.8,2,0.16653383024124346
e1m0,gemv,normal_0_1,full_high_global_x8,8,5,1.566415556345422,10.4,0,0.16106462545175435
e1m0,gemv,normal_0_1,fp32_bits_x8,8,5,1.5642597687897406,11.8,0,0.08383713556058493
e1m0,gemv,normal_0_1,exponent_only_x4,4,5,1.5583239709000791,6.8,2,0.21829201863039502
e1m0,gemv,normal_0_1,pair_l2_x8,8,5,1.5398329667791426,13.0,0,0.09804623989107468
e1m0,gemv,normal_0_1,word_branchy_x4,4,5,1.507988455660742,8.2,0,0.30056974988404517
e1m0,gemv,normal_0_1,fp32_bits_x4,4,5,1.4866095611382169,9.6,0,0.12215656570429648
e1m0,gemv,normal_0_1,full_high_global_x4,4,5,1.4672405977925764,11.0,0,0.1634797589261593
e1m0,gemv,normal_0_1,full_high_shared_x4,4,5,1.4484308342598156,17.2,0,0.1315288699437792
e1m0,gemv,normal_0_1,generic_x8,8,5,1.4217611033593365,13.0,0,0.0983562970090465
e1m0,gemv,normal_0_1,byte_quad_shared_x4,4,5,1.4164865021504383,17.4,0,0.1267196607345453
e1m0,gemv,normal_0_1,generic_x4,4,5,1.3466026775066464,13.2,0,0.1261917746877138
e1m0,gemv,normal_0_1,byte_quad_l2_x4,4,5,1.3281620415271609,19.0,0,0.27487115153359265
e1m0,gemv,normal_0_1,byte_quad_shared_x8,8,5,1.1701294218659963,26.2,0,0.17663985824008505
e1m0,gemv,normal_0_1,full_high_warp_x4,4,5,1.1504537779680102,23.0,0,0.18779006579774374
e1m0,gemv,normal_0_1,full_high_warp_x8,8,5,1.1210712251779358,26.8,0,0.11318776519030613
e1m0,gemv,normal_0_1,pair_l2_x2,2,5,1.0841550619328872,21.4,0,0.3247297626041478
e1m0,gemv,normal_0_1,pair_shared_x2,2,5,1.0726947906906565,25.0,0,0.060196574669628335
e1m0,gemv,normal_0_1,byte_quad_l2_x8,8,5,1.058946659836846,28.8,0,0.05925561401066719
e1m0,gemv,normal_0_1,full_high_shared_x2,2,5,1.0537962331344486,25.8,0,0.1256465703447008
e1m0,gemv,normal_0_1,full_high_global_x2,2,5,1.0495032328468235,24.0,0,0.17370010115860077
e1m0,gemv,normal_0_1,word_branchy_x2,2,5,1.0456837243817356,22.4,0,0.08978998723667193
e1m0,gemv,normal_0_1,exponent_only_x2,2,5,1.0269601680547231,24.8,0,0.19103253306111798
e1m0,gemv,normal_0_1,fp32_bits_x2,2,5,1.0132800955413375,24.6,0,0.13870932964012822
e1m0,gemv,normal_0_1,word_masked_x4,4,5,1.0027423140495544,27.2,0,0.10543033437040959
