timestamp,gpu,mode,variant,variant_label,distribution,phase,kernel,N,blocks,threads,storage_bits,arithmetic_type,table_location,segments,coefficient_bytes,target_x,q,mean_unique_segments,actual_x,genuine_n01_expected_x,warmup,warmups_this_batch,sample,execution_order,kernel_ms,result
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,fp32_to_fp64,FP32 to FP64,raw,before,dot,67108864,512,256,32,fp64,none,0,0,0,nan,nan,nan,nan,10,5,4,2,0.26502400636672974,1007.320920825067
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,fp32_to_fp64,FP32 to FP64,raw,before,dot,67108864,512,256,32,fp64,none,0,0,0,nan,nan,nan,nan,10,5,5,2,0.26422399282455444,1007.320920825067
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,fp32_to_fp64,FP32 to FP64,raw,before,dot,67108864,512,256,32,fp64,none,0,0,0,nan,nan,nan,nan,10,5,6,2,0.26607999205589294,1007.320920825067
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,fp32_to_fp64,FP32 to FP64,raw,before,dot,67108864,512,256,32,fp64,none,0,0,0,nan,nan,nan,nan,10,5,7,2,0.26364800333976746,1007.320920825067
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,fp32_to_fp64,FP32 to FP64,raw,before,dot,67108864,512,256,32,fp64,none,0,0,0,nan,nan,nan,nan,10,5,8,2,0.26729598641395569,1007.320920825067
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,fp32_to_fp64,FP32 to FP64,raw,before,dot,67108864,512,256,32,fp64,none,0,0,0,nan,nan,nan,nan,10,5,9,2,0.26412799954414368,1007.320920825067
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,fp32_to_fp64,FP32 to FP64,raw,before,dot,67108864,512,256,32,fp64,none,0,0,0,nan,nan,nan,nan,10,5,10,2,0.26409599184989929,1007.320920825067
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,fp32_to_fp64,FP32 to FP64,raw,before,dot,67108864,512,256,32,fp64,none,0,0,0,nan,nan,nan,nan,10,5,11,2,0.2630079984664917,1007.320920825067
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,fp32_to_fp64,FP32 to FP64,raw,before,dot,67108864,512,256,32,fp64,none,0,0,0,nan,nan,nan,nan,10,5,12,2,0.2651199996471405,1007.320920825067
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,fp32_to_fp64,FP32 to FP64,raw,before,dot,67108864,512,256,32,fp64,none,0,0,0,nan,nan,nan,nan,10,5,13,2,0.26528000831604004,1007.320920825067
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,fp32_to_fp64,FP32 to FP64,raw,before,dot,67108864,512,256,32,fp64,none,0,0,0,nan,nan,nan,nan,10,5,14,2,0.26582399010658264,1007.320920825067
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,fp32_to_fp64,FP32 to FP64,raw,before,dot,67108864,512,256,32,fp64,none,0,0,0,nan,nan,nan,nan,10,5,15,2,0.26368001103401184,1007.320920825067
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,fp32_to_fp64,FP32 to FP64,raw,before,dot,67108864,512,256,32,fp64,none,0,0,0,nan,nan,nan,nan,10,5,16,2,0.26307201385498047,1007.320920825067
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,fp32_to_fp64,FP32 to FP64,raw,before,dot,67108864,512,256,32,fp64,none,0,0,0,nan,nan,nan,nan,10,5,17,2,0.26409599184989929,1007.320920825067
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,fp32_to_fp64,FP32 to FP64,raw,before,dot,67108864,512,256,32,fp64,none,0,0,0,nan,nan,nan,nan,10,5,18,2,0.26419198513031006,1007.320920825067
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,fp32_to_fp64,FP32 to FP64,raw,before,dot,67108864,512,256,32,fp64,none,0,0,0,nan,nan,nan,nan,10,5,19,2,0.26470398902893066,1007.320920825067
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,fp32_to_fp64,FP32 to FP64,raw,before,dot,67108864,512,256,32,fp64,none,0,0,0,nan,nan,nan,nan,10,5,20,2,0.26409599184989929,1007.320920825067
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,fp32_to_fp64,FP32 to FP64,raw,before,dot,67108864,512,256,32,fp64,none,0,0,0,nan,nan,nan,nan,10,5,21,2,0.26332798600196838,1007.320920825067
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,fp32_to_fp64,FP32 to FP64,raw,before,dot,67108864,512,256,32,fp64,none,0,0,0,nan,nan,nan,nan,10,5,22,2,0.26470398902893066,1007.320920825067
