timestamp,gpu,mode,distribution,clip_low,clip_high,kernel,format,label,group,storage_bits,arithmetic_type,storage_layout,access_method,packet_values,decoder,strategy_id,N,physical_input_bytes,blocks,threads,warmups,sample,execution_order,kernel_ms,scaled_result,valid
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,1048576,8388608,512,256,10,47,13,0.0118399998,-665.5865478515625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,1048576,8388608,512,256,10,48,12,0.0118399998,-665.5865478515625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,1048576,8388608,512,256,10,49,11,0.0116480002,-665.5865478515625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,0,8,0.0236799996,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,1,7,0.0238080006,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,2,6,0.0232640002,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,3,5,0.0231040008,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,4,4,0.0233919993,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,5,3,0.0236159991,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,6,2,0.0231359992,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,7,1,0.0235520005,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,8,0,0.0234239995,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,9,14,0.0248319991,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,10,13,0.0240640007,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,11,12,0.0238080006,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,12,11,0.0240000002,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,13,10,0.0240000002,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,14,9,0.0239039995,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,15,8,0.0237119999,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,16,7,0.0231679995,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,17,6,0.0235200003,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,18,5,0.0247680005,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,19,4,0.0251839999,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,20,3,0.0245440006,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,21,2,0.0243200008,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,22,1,0.023968,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,23,0,0.0239039995,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,24,14,0.0237440001,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,25,13,0.0238719992,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,26,12,0.0235840008,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,27,11,0.0236479994,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,28,10,0.0235840008,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,29,9,0.0235840008,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,30,8,0.0244800001,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,31,7,0.0245440006,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,32,6,0.0248959996,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,33,5,0.0237119999,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,34,4,0.0235200003,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,35,3,0.0242560003,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,36,2,0.0235200003,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,37,1,0.0244800001,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,38,0,0.0241279993,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,39,14,0.0234559998,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,40,13,0.0240320005,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,41,12,0.0236159991,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,42,11,0.0244479999,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,43,10,0.0239359997,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,44,9,0.0235200003,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,45,8,0.0233280007,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,46,7,0.0241599996,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,47,6,0.0236159991,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,48,5,0.0235520005,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,4194304,33554432,512,256,10,49,4,0.0237440001,-723.06884765625,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,16777216,134217728,512,256,10,0,1,0.0701439977,5043.76953125,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,16777216,134217728,512,256,10,1,0,0.0692799985,5043.76953125,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,16777216,134217728,512,256,10,2,14,0.0691839978,5043.76953125,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,16777216,134217728,512,256,10,3,13,0.0698560029,5043.76953125,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,16777216,134217728,512,256,10,4,12,0.0689919963,5043.76953125,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,16777216,134217728,512,256,10,5,11,0.0692479983,5043.76953125,1
2026-08-31T18:55:09Z,NVIDIA H200 NVL,full,normal_clipped,-8,8,dot,raw_fp32,Raw FP32,baseline,32,fp32,natural,scalar,1,native_fp32,raw_fp32,16777216,134217728,512,256,10,6,10,0.0692479983,5043.76953125,1
