gpu,compute_capability,distribution,benchmark_format,format,storage_bits,strategy,decode_kind,table_location,unpack,lanes,lookup_entry_bytes,shared_table_bytes,component,n,m,blocks,threads,warmup,main_array_unique_bytes,main_array_requested_bytes,useful_flops,sample_count,median_time_ms,p05_time_ms,p95_time_ms,min_time_ms,max_time_ms,cv_percent,median_main_array_unique_gb_per_s,median_main_array_requested_gb_per_s,median_useful_gflop_per_s,speedup_vs_fp64,rank_within_format
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,fp64_e11m52,64,raw_pointer_x1,none,none,scalar,1,0,0,dot,4096,1,16,256,10,65800,65800,8192,15,0.00459531689668095,0.00459186032686816,0.004597461111993063,0.004591750503383574,0.0045980703495891295,0.04283134739331879,14.318925436355702,14.318925436355702,1.7826844555414272,1.0,0
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,native_bfloat162_x2,native_packed,none,shift_mask,2,0,0,dot,4096,1,8,256,10,16520,16520,8192,15,0.004592905052855702,0.004592128044838901,0.004593341095329264,0.00459206965407462,0.004593448290314437,0.009137022520278187,3.5968520598370444,3.5968520598370444,1.7836205856044227,1.0005251238154267,1
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,native_bfloat162_x4,native_packed,none,shift_mask,4,0,0,dot,4096,1,4,256,10,16456,16456,8192,15,0.004593405866036306,0.004592562266519074,0.004594033170877735,0.004592365455962652,0.004594052822602445,0.010500119276572926,3.582526883086001,3.582526883086001,1.7834261197277903,1.0004160378378002,2
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,fp32_bit_lift_x4,fp32_bits,none,shift_mask,4,0,0,dot,4096,1,4,256,10,16456,16456,8192,15,0.004593448290314437,0.0045925805628870345,0.00459391193041291,0.004592570976343645,0.004594116443338552,0.010110259814179673,3.5824937954996616,3.5824937954996616,1.7834096483187425,1.0004067981717466,3
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,native_direct_x1,native_direct,none,shift_mask,1,0,0,dot,4096,1,16,256,10,16648,16648,8192,15,0.004706202750598198,0.004704412856659332,0.00470786899715275,0.004704373842710025,0.004708169549058526,0.023663115544642628,3.537459153854751,3.537459153854751,1.740681486567643,0.976438360225098,4
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,fp32_bit_lift_x1,fp32_bits,none,shift_mask,1,0,0,dot,4096,1,16,256,10,16648,16648,8192,15,0.004706488761834813,0.004704646821181259,0.004707932472229004,0.004704252906759091,0.004708414966067028,0.022656377672375414,3.5372441840294155,3.5372441840294155,1.7405757061249982,0.9763790224986062,5
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,generic_x1,generic,none,shift_mask,1,0,0,dot,4096,1,16,256,10,16648,16648,8192,15,0.004706656011787735,0.004704642895831178,0.004707890820029556,0.00470340678233974,0.004707970103417537,0.025792587954875955,3.537118488860326,3.537118488860326,1.7405138551624093,0.9763443270916894,6
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,native_fp32_x1,native_fp32,none,shift_mask,1,0,0,dot,4096,1,16,256,10,16648,16648,8192,15,0.0047073931215924295,0.004705242319454,0.004708388217699242,0.004705192562533145,0.004708954795018275,0.024893779312674762,3.536564627168481,3.536564627168481,1.7402413158195695,0.9761914456650339,7
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,word_masked_x1,direct_words_masked,none,shift_mask,1,0,0,dot,4096,1,16,256,10,16648,16648,8192,15,0.004783094221600666,0.004780761397315411,0.004787155904782653,0.004779612863908853,0.004787445493537403,0.051311906808519915,3.480592108099584,3.480592108099584,1.7126988556914817,0.9607414539166499,8
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,fp32_bit_lift_x8,fp32_bits,none,shift_mask,8,0,0,dot,4096,1,2,256,10,16424,16424,8192,15,0.004826305620699649,0.004825839049367788,0.00482699464620312,0.004825602935361946,0.004827486819248836,0.009382543799093233,3.403016984576928,3.403016984576928,1.6973645359019844,0.9521396400948986,9
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,native_bfloat162_x8,native_packed,none,shift_mask,8,0,0,dot,4096,1,2,256,10,16424,16424,8192,15,0.0048263207230551655,0.0048258852633193084,0.004826897036907209,0.004825856498483912,0.0048271263011893314,0.0080286047277288,3.403006335974136,3.403006335974136,1.6973592245677132,0.95213666069254,10
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0,0,dot,4096,1,16,256,10,16648,16648,8192,15,0.004942242891052411,0.004940909420875254,0.004944292389520323,0.004940587051487742,0.004944503897487527,0.024198808057855927,3.368511092431344,3.368511092431344,1.6575470248196522,0.9298039367916242,11
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,full_high_l2_x1,full_high_lut,global,shift_mask,1,4,0,dot,4096,1,16,256,10,16648,16648,8192,15,0.0049851460151549365,0.0049776521820672805,0.00499718396798744,0.004977569773360805,0.004997483160791173,0.15051848796314765,3.3395210389805574,3.3395210389805574,1.643281856759294,0.92180186552432,12
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,full_high_l2_x4,full_high_lut,global,shift_mask,4,4,0,dot,4096,1,4,256,10,16456,16456,8192,15,0.005066017192474878,0.005065379127596032,0.005066825584193242,0.005065144976936975,0.005067049725821537,0.01079636595176519,3.248311123863523,3.248311123863523,1.6170493878639998,0.9070867156761506,13
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,word_branchy_x4,direct_words_branchy,none,shift_mask,4,0,0,dot,4096,1,4,256,10,16456,16456,8192,15,0.005066217619310314,0.0050657037119797,0.005066743177266543,0.00506519554169958,0.005066898563072561,0.007791354029735645,3.2481826160164484,3.2481826160164484,1.6169854150709009,0.9070508300246546,14
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,word_masked_x4,direct_words_masked,none,shift_mask,4,0,0,dot,4096,1,4,256,10,16456,16456,8192,15,0.00506682076893922,0.005066094734785139,0.005067220260178633,0.005065952890820357,0.005067341582037872,0.008238249433862333,3.247795955380754,3.247795955380754,1.6167929306319357,0.9069428555379939,15
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,subnormal_global_x8,subnormal_high_lut,global,shift_mask,8,4,0,dot,4096,1,2,256,10,16424,16424,8192,15,0.005496621131896973,0.005486463552171534,0.005502547097928597,0.00548531837535627,0.005503151452902592,0.11071608510863858,2.9880174758073257,2.9880174758073257,1.490370138931662,0.8360257668141359,16
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0,0,dot,4096,1,2,256,10,16424,16424,8192,15,0.00549816279477675,0.005487494155853454,0.005500930251468484,0.005486648077993222,0.005501375520679633,0.08901872931388338,2.987179647645717,2.987179647645717,1.4899522450994709,0.8357913485294575,17
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,subnormal_shared_x8,subnormal_high_lut,shared,shift_mask,8,4,512,dot,4096,1,2,256,10,16424,16424,8192,15,0.0056801955391264595,0.005656768106660833,0.0056942500348727875,0.005643090705988239,0.005694695082887111,0.2705166801301426,2.891449755007166,2.891449755007166,1.4422038719568135,0.8090068141188763,18
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,word_masked_x8,direct_words_masked,none,shift_mask,8,0,0,dot,4096,1,2,256,10,16424,16424,8192,15,0.005744129994193914,0.005739008279016175,0.005773214253072206,0.005736950327297152,0.005773612085332725,0.23656408391087083,2.8592667673957846,2.8592667673957846,1.4261515683454862,0.8000022460017151,19
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,full_high_l2_x8,full_high_lut,global,shift_mask,8,4,0,dot,4096,1,2,256,10,16424,16424,8192,15,0.005776242853054745,0.0057754711386407715,0.005777116492013961,0.005775369214095529,0.0057771164920139605,0.008652900757706772,2.8433707546271583,2.8433707546271583,1.4182229190152023,0.7955546561292405,20
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,fp64_e11m52,64,raw_pointer_x1,none,none,scalar,1,0,0,dot,65536,1,256,256,10,1052680,1052680,131072,15,0.004941568152646614,0.004939151147575153,0.004944179548840716,0.004938997889370311,0.004944854433380921,0.03610045890759285,213.02549463700177,213.02549463700177,26.52437363022105,1.0,0
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,fp32_bit_lift_x4,fp32_bits,none,shift_mask,4,0,0,dot,65536,1,64,256,10,263176,263176,131072,15,0.004866241890000094,0.0048614795774454865,0.004893485186305432,0.004860992116239198,0.0048954152770411775,0.28162091316477,54.081980704825774,54.081980704825774,26.934953699968553,1.015479350256162,1
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,native_bfloat162_x4,native_packed,none,shift_mask,4,0,0,dot,65536,1,64,256,10,263176,263176,131072,15,0.004879551382220028,0.004859981140219498,0.004895965186424324,0.004858401541684032,0.004898213564163953,0.2909418231343734,53.93446638536347,53.93446638536347,26.861485766416244,1.0127095229804446,2
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,native_bfloat162_x2,native_packed,none,shift_mask,2,0,0,dot,65536,1,128,256,10,264200,264200,131072,15,0.004904539071920582,0.004900611716057189,0.004927940448457726,0.004900299189313519,0.004929711019532839,0.2299587754889815,53.86846676634614,53.86846676634614,26.724631627549286,1.0075499614098358,3
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,native_bfloat162_x8,native_packed,none,shift_mask,8,0,0,dot,65536,1,32,256,10,262664,262664,131072,15,0.004932869400931547,0.004931300830925685,0.004944157494627064,0.004930654879471001,0.004944326608923546,0.10774042947384277,53.24771013609183,53.24771013609183,26.57114740869639,1.0017634263160147,4
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,fp32_bit_lift_x8,fp32_bits,none,shift_mask,8,0,0,dot,65536,1,32,256,10,262664,262664,131072,15,0.00493400173668658,0.004931974203509803,0.004943864961828326,0.00493185742198124,0.004943972156813499,0.10787094465874833,53.235489977024514,53.235489977024514,26.565049425382075,1.001533525191889,5
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,generic_x1,generic,none,shift_mask,1,0,0,dot,65536,1,256,256,10,266248,266248,131072,15,0.0049479102826020084,0.0049473379905592245,0.004948497004379979,0.004947235145901169,0.004948599849038034,0.007855862421945036,53.810191534027865,53.810191534027865,26.490375231919487,0.9987182205025634,6
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,native_fp32_x1,native_fp32,none,shift_mask,1,0,0,dot,65536,1,256,256,10,266248,266248,131072,15,0.0049481990401574,0.004947332941958046,0.004949190713455012,0.004946913690884763,0.0049492214869712925,0.01220871991284961,53.80705138157311,53.80705138157311,26.48882935716156,0.9986599392108172,7
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,fp32_bit_lift_x1,fp32_bits,none,shift_mask,1,0,0,dot,65536,1,256,256,10,266248,266248,131072,15,0.00494825301075499,0.004947331757916248,0.004948711783286677,0.004946632799145111,0.004948904027128306,0.010791864723237232,53.806464508041934,53.806464508041934,26.488540443489047,0.9986490468264563,8
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,native_direct_x1,native_direct,none,shift_mask,1,0,0,dot,65536,1,256,256,10,266248,266248,131072,15,0.0049482672282751446,0.004947310650906526,0.004949148066311411,0.00494674074276097,0.004949270297808303,0.013180883112292895,53.80630990958184,53.80630990958184,26.488464335764817,0.9986461774759755,9
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,word_masked_x1,direct_words_masked,none,shift_mask,1,0,0,dot,65536,1,256,256,10,266248,266248,131072,15,0.005184753915122279,0.005183987008001571,0.005185684022449312,0.005183919748865572,0.005186470050859571,0.012193402624426381,51.35209970591646,51.35209970591646,25.280274077754132,0.9530959874939543,10
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0,0,dot,65536,1,256,256,10,266248,266248,131072,15,0.005184998854536379,0.005183776000010558,0.0051852439696694185,0.0051835864131279516,0.005185284148993048,0.011329025408385774,51.34967383205078,51.34967383205078,25.27907983727412,0.9530509632269665,11
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,word_branchy_x4,direct_words_branchy,none,shift_mask,4,0,0,dot,65536,1,64,256,10,263176,263176,131072,15,0.00530170816292213,0.005299922040876099,0.005303470407719072,0.005299744660284542,0.005303703281680055,0.023879029305267856,49.63985038643581,49.63985038643581,24.72259807068621,0.9320709478514526,12
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,word_masked_x4,direct_words_masked,none,shift_mask,4,0,0,dot,65536,1,64,256,10,263176,263176,131072,15,0.0053257916799180445,0.005322297398749622,0.005357055571696949,0.005321917868699635,0.005357543723635177,0.3191104922230424,49.41537630778113,49.41537630778113,24.610801149852147,0.9278560727937929,13
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,subnormal_global_x8,subnormal_high_lut,global,shift_mask,8,4,0,dot,65536,1,32,256,10,262664,262664,131072,15,0.00565932134906213,0.005658206873073312,0.005661936862739974,0.005657916059513054,0.005663121769766132,0.02304875287380283,46.412632151296556,46.412632151296556,23.160374171316747,0.8731732742947238,14
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0,0,dot,65536,1,32,256,10,262664,262664,131072,15,0.005667013424079762,0.005660091037027911,0.005669663067117806,0.0056598730682716645,0.005670190223529859,0.06458276281456977,46.34963433894683,46.34963433894683,23.12893762401562,0.8719880795851565,15
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,full_high_l2_x4,full_high_lut,global,shift_mask,4,4,0,dot,65536,1,64,256,10,263176,263176,131072,15,0.005757944785612925,0.005755072826031637,0.0057613732982483845,0.0057549928670994005,0.005761647200122642,0.042864181615274624,45.70658625584325,45.70658625584325,22.763677819124414,0.858217356476542,16
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,subnormal_shared_x8,subnormal_high_lut,shared,shift_mask,8,4,512,dot,65536,1,32,256,10,262664,262664,131072,15,0.0058535383925925315,0.0058376918225946615,0.005861782952279512,0.0058375384709606435,0.005863081165309701,0.17674533246004093,44.87268766057689,44.87268766057689,22.391926251968805,0.8442018863154656,17
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,word_masked_x8,direct_words_masked,none,shift_mask,8,0,0,dot,65536,1,32,256,10,262664,262664,131072,15,0.0059796423485688295,0.005971124262873462,0.006002357929853104,0.005967210767693044,0.006003025501874588,0.22349245080405986,43.926372964909206,43.926372964909206,21.919705621084653,0.8263986145976324,18
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,full_high_l2_x1,full_high_lut,global,shift_mask,1,4,0,dot,65536,1,256,256,10,266248,266248,131072,15,0.0061167374300378895,0.006116007602880576,0.00611787385005971,0.006115759637509055,0.006117968463797212,0.00980793213702522,43.52777980832026,43.52777980832026,21.42841694599078,0.8078764552455219,19
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,full_high_l2_x8,full_high_lut,global,shift_mask,8,4,0,dot,65536,1,32,256,10,262664,262664,131072,15,0.006129514471303213,0.0061161729660316605,0.006132493001452708,0.006114538102979575,0.006132493001452708,0.11453620605838269,42.852333774514165,42.852333774514165,21.38374917191972,0.806192427765975,20
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,fp64_e11m52,64,raw_pointer_x1,none,none,scalar,1,0,0,dot,1048576,1,2112,256,10,16811016,16811016,2097152,15,0.00956633520422515,0.009545406347476176,0.009578767696522777,0.0095447449950698,0.009583428779744213,0.13625784259580126,1757.3099458792851,1757.3099458792851,219.22209030201594,1.0,0
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,fp32_bit_lift_x8,fp32_bits,none,shift_mask,8,0,0,dot,1048576,1,512,256,10,4202504,4202504,2097152,15,0.006407025939259449,0.006366010324915028,0.006534469540558714,0.006347101627115431,0.006537385226627968,0.9072809328795076,655.9211777572018,655.9211777572018,327.32066638743737,1.4931007451689615,1
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,native_bfloat162_x8,native_packed,none,shift_mask,8,0,0,dot,1048576,1,512,256,10,4202504,4202504,2097152,15,0.006538270862862533,0.0065032543573837615,0.006549448113254064,0.006497275360807061,0.00655119648146317,0.25480354652519766,642.7546499901496,642.7546499901496,320.7502478846283,1.4631292286408726,2
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,fp32_bit_lift_x4,fp32_bits,none,shift_mask,4,0,0,dot,1048576,1,1024,256,10,4210696,4210696,2097152,15,0.006782219318295784,0.006777247736936866,0.006788473955461914,0.006776785070842802,0.006788718310567886,0.062736843580293,620.8433850909515,620.8433850909515,309.2132385549228,1.4105021903993735,3
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,native_bfloat162_x4,native_packed,none,shift_mask,4,0,0,dot,1048576,1,1024,256,10,4210696,4210696,2097152,15,0.006785206341134976,0.006778514910739979,0.0067891414093584025,0.006778449857317931,0.006789401623046591,0.06690324443242236,620.5700738196958,620.5700738196958,309.07711491191066,1.409881250954701,4
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0,0,dot,1048576,1,512,256,10,4202504,4202504,2097152,15,0.007441513315685302,0.007427228397730204,0.0074599746009695045,0.007427121967449562,0.007460321293637414,0.1633000159087783,564.7378190054322,564.7378190054322,281.81794630127183,1.2855362610265206,5
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,subnormal_global_x8,subnormal_high_lut,global,shift_mask,8,4,0,dot,1048576,1,512,256,10,4202504,4202504,2097152,15,0.007481371107280507,0.0074777043421726235,0.0074853699543777925,0.007476700355904092,0.007486197242297815,0.03544132571442318,561.7291188657019,561.7291188657019,280.31653154582233,1.2786874313607643,6
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,subnormal_shared_x8,subnormal_high_lut,shared,shift_mask,8,4,512,dot,1048576,1,512,256,10,4202504,4202504,2097152,15,0.0077150102817650995,0.007706205893044521,0.007719187905090024,0.007705838391275117,0.007720404201083713,0.05548697181951032,544.717874185194,544.717874185194,271.8275055260454,1.2399640253021789,7
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,word_branchy_x4,direct_words_branchy,none,shift_mask,4,0,0,dot,1048576,1,1024,256,10,4210696,4210696,2097152,15,0.008185379564802416,0.008182681356433923,0.008188397534559352,0.008181636441471287,0.008188473364241305,0.027695301569646176,514.4167068447534,514.4167068447534,256.20705593395684,1.1687100309142557,8
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,native_bfloat162_x2,native_packed,none,shift_mask,2,0,0,dot,1048576,1,2048,256,10,4227080,4227080,2097152,15,0.008663465404577611,0.008660492303084522,0.008670164681420537,0.008660492303084522,0.008673080669835282,0.03980027457210199,487.9202262141534,487.9202262141534,242.06849130971358,1.1042157794236103,9
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,full_high_l2_x8,full_high_lut,global,shift_mask,8,4,0,dot,1048576,1,512,256,10,4202504,4202504,2097152,15,0.009014850285347147,0.008968094297780511,0.009040177329276967,0.008959859935668679,0.009040945207524874,0.27303358292654284,466.1756842296986,466.1756842296986,232.63303700214942,1.0611751611420983,10
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,native_direct_x1,native_direct,none,shift_mask,1,0,0,dot,1048576,1,2112,256,10,4228104,4228104,2097152,15,0.009289942104438134,0.009273460500794584,0.00931207340141944,0.009266633037271535,0.009313015392345697,0.14437558184389757,455.1270559565796,455.1270559565796,225.74435625364296,1.0297518646165698,11
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,generic_x1,generic,none,shift_mask,1,0,0,dot,1048576,1,2112,256,10,4228104,4228104,2097152,15,0.00929231868155906,0.009267195264950972,0.009310996650110707,0.009262432541553957,0.009317102627765073,0.16757290722633822,455.01065394914013,455.01065394914013,225.68662051613376,1.0294884981947385,12
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,fp32_bit_lift_x1,fp32_bits,none,shift_mask,1,0,0,dot,1048576,1,2112,256,10,4228104,4228104,2097152,15,0.009292758112853692,0.009267172084381393,0.009305188319241818,0.009263730694450596,0.009311251162436206,0.14740615669312426,454.9891376330683,454.9891376330683,225.67594836017855,1.029439816257893,13
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,native_fp32_x1,native_fp32,none,shift_mask,1,0,0,dot,1048576,1,2112,256,10,4228104,4228104,2097152,15,0.009296529982463423,0.009268843624965254,0.009306337603603502,0.009259566485163677,0.009312241192323616,0.1482226942924982,454.80453545308995,454.80453545308995,225.5843851368175,1.029022142914687,14
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,full_high_l2_x4,full_high_lut,global,shift_mask,4,4,0,dot,1048576,1,1024,256,10,4210696,4210696,2097152,15,0.010211368116655609,0.010191650253733949,0.01022588837850227,0.010186666887152519,0.0102269600072736,0.12969407554037493,412.3537563132208,412.3537563132208,205.3742432984437,0.9368318813834206,15
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,word_masked_x8,direct_words_masked,none,shift_mask,8,0,0,dot,1048576,1,512,256,10,4202504,4202504,2097152,15,0.010388250374193601,0.010375247400626238,0.010452039642705847,0.0103751747323477,0.010455006026911793,0.29732434020199733,404.54396540536055,404.54396540536055,201.87730603891933,0.9208803080054514,16
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0,0,dot,1048576,1,2112,256,10,4228104,4228104,2097152,15,0.010566410759986915,0.010561623675091121,0.010571945907642884,0.010560262770879836,0.010573398890753686,0.037965387719326824,400.14571608469595,400.14571608469595,198.4734502222396,0.9053533334565347,17
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,word_masked_x4,direct_words_masked,none,shift_mask,4,0,0,dot,1048576,1,1024,256,10,4210696,4210696,2097152,15,0.01080437578658347,0.010800208690103891,0.010807023302767865,0.010799525856063287,0.010807194011278016,0.02087345070507672,389.7213576399951,389.7213576399951,194.10209728211942,0.8854130394191139,18
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,full_high_l2_x1,full_high_lut,global,shift_mask,1,4,0,dot,1048576,1,2112,256,10,4228104,4228104,2097152,15,0.011507608673789284,0.011496458687148728,0.011523202832762178,0.011492307369525615,0.011524475537813626,0.08068113311845908,367.41812481252447,367.41812481252447,182.2404688453348,0.8313052238224137,19
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,word_masked_x1,direct_words_masked,none,shift_mask,1,0,0,dot,1048576,1,2112,256,10,4228104,4228104,2097152,15,0.012683758726361667,0.012678125355443527,0.012692142137077585,0.012677863792136864,0.012695547665304143,0.04147999851432651,333.347873545749,333.347873545749,165.34152416833044,0.7542192665919033,20
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,fp64_e11m52,64,raw_pointer_x1,none,none,scalar,1,0,0,dot,16777216,1,2112,256,10,268469256,268469256,33554432,15,0.07351136207580566,0.07347396802902223,0.07356054258346557,0.07346399784088135,0.07357039928436279,0.041540884639923184,3652.0783783485304,3652.0783783485304,456.4523231850653,1.0,0
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,fp32_bit_lift_x4,fp32_bits,none,shift_mask,4,0,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.025865804307842417,0.025837478046778353,0.02589596979794527,0.025832813085664364,0.02590209974068988,0.07541839133198448,2595.8080870364656,2595.8080870364656,1297.2506712202419,2.8420288501725532,1
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,native_bfloat162_x4,native_packed,none,shift_mask,4,0,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.025905532018579664,0.025879968510996,0.02594008744746545,0.025879340596718363,0.02595294977572098,0.08002338611550093,2591.82725727635,2591.82725727635,1295.261258326387,2.8376704258797965,2
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,fp32_bit_lift_x8,fp32_bits,none,shift_mask,8,0,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.026063836068423534,0.026036161123282265,0.02608497980918494,0.026035932143800494,0.026090102797889057,0.062498087414021616,2576.085263264208,2576.085263264208,1287.3942236251,2.820435253000422,3
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,native_bfloat162_x8,native_packed,none,shift_mask,8,0,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.026130681424527555,0.026123935424529753,0.02614292144775391,0.026121514122765345,0.026146594898120778,0.027152041332600123,2569.4953342080303,2569.4953342080303,1284.1009178009472,2.813220247934455,4
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,native_bfloat162_x2,native_packed,none,shift_mask,2,0,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.030050703697281345,0.03003783369927819,0.03008216362843811,0.030037246719452456,0.0300822536230567,0.05164171347533326,2234.312536450663,2234.312536450663,1116.5938853883022,2.4462442815426035,5
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,subnormal_global_x8,subnormal_high_lut,global,shift_mask,8,4,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.04052462381859348,0.04051112292564078,0.04055034663579235,0.040506213985077325,0.04055574756779083,0.03598334504961703,1656.8362065632216,1656.8362065632216,828.0010728836075,1.8139924606055746,6
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,bf16_e8m7,16,subnormal_shared_x8,subnormal_high_lut,shared,shift_mask,8,4,512,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.04117433705560842,0.04113733965447146,0.04118948825064548,0.04112291743612697,0.04120059162802846,0.04671579073004221,1630.692047556705,1630.692047556705,814.9355739397265,1.785368443856768,7
