format,component,distribution,strategy,lanes,case_count,geomean_speedup_vs_fp64,mean_rank_within_format,wins,median_cv_percent
e1m14,gemv,normal_0_1,e1_integer_x8,8,5,1.2229536099611011,2.8,3,0.028770819266780448
e1m14,gemv,normal_0_1,e1_integer_x1,1,5,0.9663555187127786,2.6,1,0.09805651222329292
e1m14,gemv,normal_0_1,fp32_bits_x4,4,5,0.7547170209410433,5.6,0,0.2692296960115128
e1m14,gemv,normal_0_1,fp32_bits_x8,8,5,0.682097516058791,8.2,0,0.0994901561982231
e1m14,gemv,normal_0_1,subnormal_global_x4,4,5,0.673140369031999,8.4,0,0.47717908469936726
e1m14,gemv,normal_0_1,fp32_bits_x1,1,5,0.6440847254356625,8.6,0,0.12333195804239341
e1m14,gemv,normal_0_1,full_high_l2_x4,4,5,0.6217441356102276,10.6,0,0.2962336452378632
e1m14,gemv,normal_0_1,word_masked_x4,4,5,0.6172583509939219,11.4,0,0.11822610338992652
e1m14,gemv,normal_0_1,word_branchy_x4,4,5,0.6094797484187658,10.8,0,0.13450895557650172
e1m14,gemv,normal_0_1,word_masked_x8,8,5,0.5918799657414328,13.0,0,0.11024149176724962
e1m14,gemv,normal_0_1,full_high_l2_x8,8,5,0.591833829714867,12.8,0,0.10279510052686208
e1m14,gemv,normal_0_1,subnormal_global_x8,8,5,0.5851201625565096,13.6,0,0.10226405444727683
e1m14,gemv,normal_0_1,word_branchy_x8,8,5,0.576773396273058,12.2,0,0.09913262884565417
e1m14,gemv,normal_0_1,generic_x4,4,5,0.5631636955111078,15.6,0,0.07718477773685103
e1m14,gemv,normal_0_1,full_high_l2_x1,1,5,0.5542369925834634,16.4,0,0.34933483593671405
e1m14,gemv,normal_0_1,word_branchy_x1,1,5,0.5506216356412676,15.2,0,0.18619720625426522
e1m14,gemv,normal_0_1,word_masked_x1,1,5,0.5494985940908492,15.4,0,0.13293124402016546
e1m14,gemv,normal_0_1,generic_x8,8,5,0.5312086261604675,17.4,0,0.12446416971363564
e1m14,gemv,normal_0_1,generic_x1,1,5,0.5268432842324544,17.4,0,0.16177252326151628
e1m14,gemv,normal_0_1,subnormal_shared_x8,8,5,0.2785424496305873,16.0,0,0.07173746896900984
e1m14,gemv,normal_0_1,subnormal_shared_x4,4,5,0.2647650840245518,17.2,0,0.08402204089943714
e1m14,gemv,uniform_0_1,e1_integer_x4,4,5,1.2381880089377404,1.8,1,0.04366600817621013
e1m14,gemv,uniform_0_1,e1_integer_x8,8,5,1.222446019371233,2.8,3,0.02723582594717102
e1m14,gemv,uniform_0_1,e1_integer_x1,1,5,0.9667045686203747,2.6,1,0.12715636078076178
e1m14,gemv,uniform_0_1,fp32_bits_x4,4,5,0.7765594941762803,4.8,0,0.05919732710044055
e1m14,gemv,uniform_0_1,fp32_bits_x8,8,5,0.7037677884844864,7.8,0,0.17164557671361785
e1m14,gemv,uniform_0_1,subnormal_global_x4,4,5,0.6823836184884964,8.0,0,0.2432618526353377
e1m14,gemv,uniform_0_1,full_high_l2_x4,4,5,0.6726715388898401,9.4,0,0.17392713223755465
e1m14,gemv,uniform_0_1,fp32_bits_x1,1,5,0.6524117036535632,9.0,0,0.12066512353696783
e1m14,gemv,uniform_0_1,full_high_l2_x8,8,5,0.6435497015658049,11.2,0,0.06971826421297914
e1m14,gemv,uniform_0_1,word_branchy_x4,4,5,0.6208330718062969,11.2,0,0.08126409209350788
e1m14,gemv,uniform_0_1,word_masked_x4,4,5,0.6168427008759451,12.4,0,0.10312865481373445
e1m14,gemv,uniform_0_1,full_high_l2_x1,1,5,0.601771919856381,13.2,0,0.23841828248329838
e1m14,gemv,uniform_0_1,subnormal_global_x8,8,5,0.595976519655963,13.8,0,0.07321402521748382
e1m14,gemv,uniform_0_1,word_branchy_x8,8,5,0.5930444099184826,12.6,0,0.13061016901165257
e1m14,gemv,uniform_0_1,word_masked_x8,8,5,0.5907193938321798,14.4,0,0.08136649385385974
e1m14,gemv,uniform_0_1,generic_x4,4,5,0.5679308103474111,16.0,0,0.08140464004512989
e1m14,gemv,uniform_0_1,word_branchy_x1,1,5,0.5570870699003788,15.6,0,0.15915322687154784
e1m14,gemv,uniform_0_1,word_masked_x1,1,5,0.5487651586902812,16.6,0,0.1374336967827799
e1m14,gemv,uniform_0_1,generic_x8,8,5,0.5461943754233645,18.0,0,0.10419477902667926
e1m14,gemv,uniform_0_1,generic_x1,1,5,0.5327801107975892,17.8,0,0.2748066545733766
e1m14,gemv,uniform_0_1,subnormal_shared_x8,8,5,0.2786578099010456,16.4,0,0.07580392366608621
e1m14,gemv,uniform_0_1,subnormal_shared_x4,4,5,0.2648074633311229,17.6,0,0.07296258102651157
e1m30,dot,normal_0_1,e1_integer_x4,4,5,1.345141428751588,1.6,3,0.11780766018515072
e1m30,dot,normal_0_1,e1_integer_x2,2,5,1.2952113280812139,2.0,1,0.03607606345172851
e1m30,dot,normal_0_1,e1_integer_x8,8,5,1.2807991301033603,5.0,1,0.08896553432416793
e1m30,dot,normal_0_1,e1_integer_x1,1,5,1.1778954066867056,3.4,0,0.07433916458564149
e1m30,dot,normal_0_1,word_branchy_x4,4,5,0.9742770090807698,8.2,0,0.068692807471936
e1m30,dot,normal_0_1,word_branchy_x2,2,5,0.952647002939977,8.6,0,0.061085992875155364
e1m30,dot,normal_0_1,word_branchy_x8,8,5,0.9301144397588449,9.8,0,0.04851791746683421
e1m30,dot,normal_0_1,generic_x4,4,5,0.9263679535985252,12.4,0,0.03952456611080568
e1m30,dot,normal_0_1,prefix_global_x4,4,5,0.9251064031625635,10.8,0,0.07972294692481416
e1m30,dot,normal_0_1,generic_x2,2,5,0.911531720941094,11.6,0,0.1377536027599615
e1m30,dot,normal_0_1,prefix_shared_x4,4,5,0.8937675541250542,13.2,0,0.0521664910056646
