distribution,benchmark_format,component,n,m,strategy,decode_kind,table_location,unpack,lanes,median_time_ms,speedup_vs_fp64,cv_percent
uniform_0_1,e11m4,gemv,1024,1024,generic_x4,generic,none,shift_mask,4,0.0036269705675451036,1.2148246548354709,0.08302747187679364
uniform_0_1,e11m4,gemv,4096,1024,prefix_word_x8,prefix_word,none,shift_mask,8,0.005112597454025085,1.5366920200037604,0.06520027961068658
uniform_0_1,e11m4,gemv,16384,1024,prefix_word_x8,prefix_word,none,shift_mask,8,0.010871449279785157,4.012567052605185,0.15123304645088437
uniform_0_1,e11m4,gemv,65536,1024,prefix_word_x4,prefix_word,none,shift_mask,4,0.044592488102796604,3.371717648209456,0.1416294424334848
normal_0_1,e1m14,dot,4096,1,e1_integer_x4,e1_integer,none,shift_mask,4,0.0046489309956333335,0.9879796477701897,0.0848033826564351
normal_0_1,e1m14,dot,65536,1,e1_integer_x4,e1_integer,none,shift_mask,4,0.004879520983808,1.0119768983478943,0.19712601537404625
normal_0_1,e1m14,dot,1048576,1,e1_integer_x8,e1_integer,none,shift_mask,8,0.007055111477627244,1.3552219390981242,0.24033404479648202
normal_0_1,e1m14,dot,16777216,1,e1_integer_x8,e1_integer,none,shift_mask,8,0.030364773854488086,2.42138321195591,0.07114300454841893
normal_0_1,e1m14,dot,134217728,1,e1_integer_x8,e1_integer,none,shift_mask,8,0.15825327406538295,3.184114360337252,0.05732161199877649
uniform_0_1,e1m14,dot,4096,1,e1_integer_x4,e1_integer,none,shift_mask,4,0.004675049694648922,1.002016488226633,0.3646179323724334
uniform_0_1,e1m14,dot,65536,1,e1_integer_x4,e1_integer,none,shift_mask,4,0.004886224936535008,1.0128525337810594,0.026746268457541345
uniform_0_1,e1m14,dot,1048576,1,e1_integer_x8,e1_integer,none,shift_mask,8,0.007022981342994195,1.36070253925499,0.3528912180858029
uniform_0_1,e1m14,dot,16777216,1,e1_integer_x8,e1_integer,none,shift_mask,8,0.029877288974061306,2.445191437973545,0.057682607022911496
uniform_0_1,e1m14,dot,134217728,1,e1_integer_x8,e1_integer,none,shift_mask,8,0.15767829976183304,3.1946226491213148,0.07996442633482036
normal_0_1,e1m14,gemv,256,1024,e1_integer_x1,e1_integer,none,shift_mask,1,0.003529351491194505,0.9909543840878079,0.5212361931703469
normal_0_1,e1m14,gemv,1024,1024,e1_integer_x4,e1_integer,none,shift_mask,4,0.004341870100049925,1.0144483788838528,0.049271187676000305
normal_0_1,e1m14,gemv,4096,1024,e1_integer_x8,e1_integer,none,shift_mask,8,0.00792577012102423,0.9941974139066782,0.028770819266780448
normal_0_1,e1m14,gemv,16384,1024,e1_integer_x8,e1_integer,none,shift_mask,8,0.02272493816265339,1.9244866524884394,0.13070647903592666
normal_0_1,e1m14,gemv,65536,1024,e1_integer_x8,e1_integer,none,shift_mask,8,0.08206076568432069,1.8324218831784695,0.11353624475317084
uniform_0_1,e1m14,gemv,256,1024,e1_integer_x1,e1_integer,none,shift_mask,1,0.0035207161375117144,0.993158358597014,0.48950988007164004
uniform_0_1,e1m14,gemv,1024,1024,e1_integer_x4,e1_integer,none,shift_mask,4,0.004341477355832062,1.0134687670689366,0.04366600817621013
uniform_0_1,e1m14,gemv,4096,1024,e1_integer_x8,e1_integer,none,shift_mask,8,0.007925126517567042,0.9948402778239155,0.01711922781733454
uniform_0_1,e1m14,gemv,16384,1024,e1_integer_x8,e1_integer,none,shift_mask,8,0.022718873596191406,1.9218099847839536,0.15721296329079607
uniform_0_1,e1m14,gemv,65536,1024,e1_integer_x8,e1_integer,none,shift_mask,8,0.08200091123580933,1.8315992781530412,0.09483841079160107
normal_0_1,e1m30,dot,4096,1,e1_integer_x2,e1_integer,none,shift_mask,2,0.004591777077750396,1.0003270158712614,0.012631635689302766
normal_0_1,e1m30,dot,65536,1,e1_integer_x4,e1_integer,none,shift_mask,4,0.00488767855477912,1.0117087870340302,0.1338910986696507
normal_0_1,e1m30,dot,1048576,1,e1_integer_x8,e1_integer,none,shift_mask,8,0.007216478572377641,1.325727429675109,0.2438023839186081
