timestamp,gpu,mode,distribution,kernel,number_family,format,bits,log_integer_bits,log_fraction_bits,arithmetic_type,multiply_method,storage_layout,access_method,packet_values,load_word_bits,loader_threads,consumer_threads,values_per_consumer,redistribution,decoder,strategy_id,N,M,rows,logical_input_bytes,physical_input_bytes,table_bytes,blocks,threads,warmup,sample,iterations,total_ms,mean_ms,result,valid
2026-08-16T15:10:02Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns8_r2,8,5,2,fp32,ordinary,padded,scalar,1,8,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,4096,0,1,8192,8192,0,16,256,10,0,1824,9.26442,0.00507918,1027.480712890625,1
2026-08-16T15:10:02Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns8_r2,8,5,2,fp32,ordinary,padded,scalar,1,8,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,4096,0,1,8192,8192,0,16,256,10,1,1824,9.2613439559936523,0.0050774912039438886,1027.480712890625,1
2026-08-16T15:10:02Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns8_r2,8,5,2,fp32,ordinary,padded,scalar,1,8,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,4096,0,1,8192,8192,0,16,256,10,2,1824,9.2636804580688477,0.0050787721809587979,1027.480712890625,1
2026-08-16T15:10:02Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns8_r2,8,5,2,fp32,ordinary,padded,scalar,1,8,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,4096,0,1,8192,8192,0,16,256,10,3,1824,9.2618236541748047,0.0050777541963677661,1027.480712890625,1
2026-08-16T15:10:02Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns8_r2,8,5,2,fp32,ordinary,padded,scalar,1,8,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,4096,0,1,8192,8192,0,16,256,10,4,1824,9.2635841369628906,0.0050787193733349183,1027.480712890625,1
2026-08-16T15:10:02Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns8_r2,8,5,2,fp32,ordinary,padded,scalar,1,8,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,65536,0,1,131072,131072,0,256,256,10,0,1987,10.570112228393555,0.0053196337334642952,16538.91015625,1
2026-08-16T15:10:02Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns8_r2,8,5,2,fp32,ordinary,padded,scalar,1,8,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,65536,0,1,131072,131072,0,256,256,10,1,1987,10.568639755249023,0.005318892680044803,16538.91015625,1
2026-08-16T15:10:02Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns8_r2,8,5,2,fp32,ordinary,padded,scalar,1,8,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,65536,0,1,131072,131072,0,256,256,10,2,1987,10.569248199462891,0.0053191988925329094,16538.91015625,1
2026-08-16T15:10:02Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns8_r2,8,5,2,fp32,ordinary,padded,scalar,1,8,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,65536,0,1,131072,131072,0,256,256,10,3,1987,10.568032264709473,0.0053185869475135747,16538.91015625,1
2026-08-16T15:10:02Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns8_r2,8,5,2,fp32,ordinary,padded,scalar,1,8,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,65536,0,1,131072,131072,0,256,256,10,4,1987,10.570143699645996,0.005319649572041266,16538.91015625,1
2026-08-16T15:10:02Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns8_r2,8,5,2,fp32,ordinary,padded,scalar,1,8,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,1048576,0,1,2097152,2097152,0,512,256,10,0,1412,12.061280250549316,0.0085419831802757192,264063.65625,1
2026-08-16T15:10:02Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns8_r2,8,5,2,fp32,ordinary,padded,scalar,1,8,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,1048576,0,1,2097152,2097152,0,512,256,10,1,1412,12.07158374786377,0.0085492802746910557,264063.65625,1
2026-08-16T15:10:02Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns8_r2,8,5,2,fp32,ordinary,padded,scalar,1,8,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,1048576,0,1,2097152,2097152,0,512,256,10,2,1412,12.080608367919922,0.0085556716486684999,264063.65625,1
2026-08-16T15:10:02Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns8_r2,8,5,2,fp32,ordinary,padded,scalar,1,8,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,1048576,0,1,2097152,2097152,0,512,256,10,3,1412,12.075679779052734,0.0085521811466379143,264063.65625,1
2026-08-16T15:10:02Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns8_r2,8,5,2,fp32,ordinary,padded,scalar,1,8,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,1048576,0,1,2097152,2097152,0,512,256,10,4,1412,12.079135894775391,0.008554628820662458,264063.65625,1
2026-08-16T15:10:02Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns8_r2,8,5,2,fp32,ordinary,padded,scalar,1,8,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,16777216,0,1,33554432,33554432,0,512,256,10,0,273,14.363231658935547,0.052612570179251091,4226215,1
2026-08-16T15:10:02Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns8_r2,8,5,2,fp32,ordinary,padded,scalar,1,8,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,16777216,0,1,33554432,33554432,0,512,256,10,1,273,14.347904205322266,0.052556425660521121,4226215,1
2026-08-16T15:10:02Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns8_r2,8,5,2,fp32,ordinary,padded,scalar,1,8,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,16777216,0,1,33554432,33554432,0,512,256,10,2,273,14.344256401062012,0.052543063740153891,4226215,1
2026-08-16T15:10:02Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns8_r2,8,5,2,fp32,ordinary,padded,scalar,1,8,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,16777216,0,1,33554432,33554432,0,512,256,10,3,273,14.337087631225586,0.052516804509983833,4226215,1
