timestamp,gpu,mode,distribution,kernel,number_family,format,bits,log_integer_bits,log_fraction_bits,arithmetic_type,multiply_method,storage_layout,access_method,packet_values,load_word_bits,loader_threads,consumer_threads,values_per_consumer,redistribution,decoder,strategy_id,N,M,rows,logical_input_bytes,physical_input_bytes,table_bytes,blocks,threads,warmup,sample,iterations,total_ms,mean_ms,result,valid
2026-08-16T15:18:32Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns16_r7,16,8,7,fp32,ordinary,padded,scalar,1,16,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,4096,0,1,16384,16384,0,16,256,10,0,1750,8.92227,0.00509844,1020.4420776367188,1
2026-08-16T15:18:32Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns16_r7,16,8,7,fp32,ordinary,padded,scalar,1,16,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,4096,0,1,16384,16384,0,16,256,10,1,1750,8.9182720184326172,0.0050961554391043525,1020.4420776367188,1
2026-08-16T15:18:32Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns16_r7,16,8,7,fp32,ordinary,padded,scalar,1,16,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,4096,0,1,16384,16384,0,16,256,10,2,1750,8.919072151184082,0.0050966126578194755,1020.4420776367188,1
2026-08-16T15:18:32Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns16_r7,16,8,7,fp32,ordinary,padded,scalar,1,16,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,4096,0,1,16384,16384,0,16,256,10,3,1750,8.9193916320800781,0.005096795218331473,1020.4420776367188,1
2026-08-16T15:18:32Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns16_r7,16,8,7,fp32,ordinary,padded,scalar,1,16,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,4096,0,1,16384,16384,0,16,256,10,4,1750,8.9161596298217773,0.0050949483598981583,1020.4420776367188,1
2026-08-16T15:18:32Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns16_r7,16,8,7,fp32,ordinary,padded,scalar,1,16,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,65536,0,1,262144,262144,0,256,256,10,0,2047,10.897503852844238,0.005323646239787122,16419.203125,1
2026-08-16T15:18:32Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns16_r7,16,8,7,fp32,ordinary,padded,scalar,1,16,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,65536,0,1,262144,262144,0,256,256,10,1,2047,10.896256446838379,0.0053230368572732677,16419.203125,1
2026-08-16T15:18:32Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns16_r7,16,8,7,fp32,ordinary,padded,scalar,1,16,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,65536,0,1,262144,262144,0,256,256,10,2,2047,10.895999908447266,0.0053229115331935835,16419.203125,1
2026-08-16T15:18:32Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns16_r7,16,8,7,fp32,ordinary,padded,scalar,1,16,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,65536,0,1,262144,262144,0,256,256,10,3,2047,10.897503852844238,0.005323646239787122,16419.203125,1
2026-08-16T15:18:32Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns16_r7,16,8,7,fp32,ordinary,padded,scalar,1,16,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,65536,0,1,262144,262144,0,256,256,10,4,2047,10.895071983337402,0.0053224582234183693,16419.203125,1
2026-08-16T15:18:32Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns16_r7,16,8,7,fp32,ordinary,padded,scalar,1,16,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,1048576,0,1,4194304,4194304,0,512,256,10,0,1363,11.860480308532715,0.0087017463745654548,262081.28125,1
2026-08-16T15:18:32Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns16_r7,16,8,7,fp32,ordinary,padded,scalar,1,16,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,1048576,0,1,4194304,4194304,0,512,256,10,1,1363,11.858400344848633,0.0087002203557216672,262081.28125,1
2026-08-16T15:18:32Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns16_r7,16,8,7,fp32,ordinary,padded,scalar,1,16,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,1048576,0,1,4194304,4194304,0,512,256,10,2,1363,11.867679595947266,0.0087070283169092197,262081.28125,1
2026-08-16T15:18:32Z,NVIDIA H200 NVL,full,uniform_0_1,dot,lns,lns16_r7,16,8,7,fp32,ordinary,padded,scalar,1,16,1,1,1,none,reference_exp2,ordinary/padded/scalar/x1/reference_exp2,1048576,0,1,4194304,4194304,0,512,256,10,3,1363,11.87929630279541,0.0087155512126158557,262081.28125,1
