gpu,compute_capability,distribution,format,strategy,storage_bits,component,lanes,n,m,blocks,threads,decode_repeats,decoded_values,source_bytes,lookup_bytes_requested,useful_flops,sample_count,median_time_ms,mean_time_ms,stdev_time_ms,cv_percent,mad_time_ms,p05_time_ms,p95_time_ms,min_time_ms,max_time_ms,median_decoded_gvalues_per_s,median_source_gb_per_s,median_lookup_gb_per_s,median_useful_gflop_per_s
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x4,8,register_decode,4,134217728,1,528,256,256,138412032.0,540672.0,553648128.0,138412032.0,15,0.0145978761961679,0.014605743917250126,1.4022750711638014e-05,0.09600846619716803,3.09687788768373e-06,0.01459300007279793,0.014626551739335357,0.014591999543018831,0.014627996212791273,9481.655423022059,37.03771649617992,37926.621692088236,9481.655423022059
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x4,8,stream_decode,4,1048576,1,1024,256,0,1048576.0,1048576.0,4194304.0,1048576.0,15,0.0038577747774553727,0.003854681708075263,1.1297649458750966e-05,0.29308903599182407,4.945843069403041e-06,0.0038406909586073037,0.003863010830707378,0.003818108154846741,0.003863477492117667,271.8085063254137,271.8085063254137,1087.2340253016548,271.8085063254137
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x4,8,stream_decode,4,134217728,1,2112,256,0,134217728.0,134217728.0,536870912.0,134217728.0,15,0.08009783948054079,0.08009996935318077,3.193169136244636e-05,0.03986479847657813,2.977496287862036e-05,0.08006134971243437,0.08014939026754411,0.08005823072839956,0.0801537075980765,1675.672263702035,1675.672263702035,6702.68905480814,1675.672263702035
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x4,8,stream_decode,4,16777216,1,2112,256,0,16777216.0,16777216.0,67108864.0,16777216.0,15,0.011987881196402697,0.011981827539068238,2.5402990238353743e-05,0.21201265128816232,2.0648595812626513e-05,0.011948305595408711,0.012013512841400878,0.01194721620072767,0.012014239732233863,1399.5147036520914,1399.5147036520914,5598.0588146083655,1399.5147036520914
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x4,8,stream_decode,4,65536,1,64,256,0,65536.0,65536.0,262144.0,65536.0,15,0.00265189454910603,0.0026519262435588434,1.263212110845326e-07,0.004763375730805074,8.867142048309823e-08,0.002651756225748265,0.0026521123317961998,0.0026517038142427484,0.002652207638355012,24.71289818899194,24.71289818899194,98.85159275596776,24.71289818899194
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,dot,4,1048576,1,1024,256,0,2097152.0,2113544.0,0.0,2097152.0,15,0.008120233446707521,0.008119201041690416,3.5576549712734655e-06,0.04381779627090946,2.925961861814999e-06,0.008114337550063078,0.008123187517841503,0.008114163513777322,0.008123253106143225,258.2625257960193,260.28118697215166,0.0,258.2625257960193
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,dot,4,134217728,1,2112,256,0,268435456.0,268469256.0,0.0,268435456.0,15,0.3068543058453184,0.30679033645475756,0.00032031306596819854,0.10440780816948424,0.00012363087047229104,0.30620576396132965,0.3070968772425796,0.30587248368696734,0.30718546202688507,874.7977489203462,874.9078989145165,0.0,874.7977489203462
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,dot,4,16777216,1,2112,256,0,33554432.0,33588232.0,0.0,33554432.0,15,0.04458364588478602,0.0445541965989115,6.224573116199134e-05,0.13970789715353563,4.380706291463865e-05,0.04446550798526773,0.04462604965245364,0.04446529733609157,0.04462745294770066,752.6174976069041,753.3756231331867,0.0,752.6174976069041
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,dot,4,65536,1,64,256,0,131072.0,132104.0,0.0,131072.0,15,0.004741603088903804,0.004741143649932018,2.754722769633302e-06,0.05810249536887164,2.377788594878222e-06,0.004737589586465926,0.004743972905608113,0.004737111929154371,0.004744057643852326,27.642971700168626,27.860619609673126,0.0,27.642971700168626
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,gemv,4,1024,1024,1024,256,0,2097152.0,1057792.0,0.0,2097152.0,15,0.00538329099997496,0.005383685511401576,9.749924509409538e-06,0.18110130112097253,6.833967271742229e-06,0.005371514135227971,0.0053972829741872706,0.00536700936900827,0.005401049254141448,389.5669024783826,196.49541516609824,0.0,389.5669024783826
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,gemv,4,16384,1024,1024,256,0,33554432.0,16801792.0,0.0,33554432.0,15,0.041676984393675946,0.04170974088613844,6.519494813038392e-05,0.15630628899938914,3.838380530245267e-05,0.04164439452989667,0.04180177828160728,0.04163838490149927,0.04181995518720335,805.1070030175105,403.14317948948093,0.0,805.1070030175105
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,gemv,4,4096,1024,1024,256,0,8388608.0,4206592.0,0.0,8388608.0,15,0.012734835822226476,0.01273685512906164,1.0284211404652239e-05,0.08074372598607005,2.731459177948009e-06,0.012720030860362799,0.012753339935959757,0.012718301219416266,0.012753888068592097,658.7134782969971,330.32165147022266,0.0,658.7134782969971
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,gemv,4,65536,1024,1024,256,0,134217728.0,67182592.0,0.0,134217728.0,15,0.16629108461011358,0.16627409798758372,0.00011389656461435189,0.06849928280642782,9.304335137375053e-05,0.16611983195072463,0.1664270288803998,0.16610608782087052,0.16643737344180837,807.1252184967532,404.005976372795,0.0,807.1252184967532
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,register_decode,4,134217728,1,528,256,256,138412032.0,540672.0,0.0,138412032.0,15,0.0643669319152832,0.0644203241136339,8.744677054358341e-05,0.13574407106262326,1.3116200764967667e-05,0.0643532600402832,0.06454357401529948,0.06435295740763346,0.06454432169596354,2150.3593208725806,8.399841097158518,0.0,2150.3593208725806
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,stream_decode,4,1048576,1,1024,256,0,1048576.0,1048576.0,0.0,1048576.0,15,0.004192521856959317,0.004189729536041965,1.84966043404079e-05,0.4414749014534631,1.5713945007802578e-05,0.004160060296427983,0.004212295781037171,0.004156829197603395,0.004212520607738668,250.10626915621944,250.10626915621944,0.0,250.10626915621944
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,stream_decode,4,134217728,1,2112,256,0,134217728.0,134217728.0,0.0,134217728.0,15,0.1613668891472545,0.1613940200185388,0.00018049051563096504,0.11183222006009434,7.050987181625445e-05,0.1610616203246078,0.16166003932797812,0.16102373696924224,0.16169027002846323,831.7550688947119,831.7550688947119,0.0,831.7550688947119
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,stream_decode,4,16777216,1,2112,256,0,16777216.0,16777216.0,0.0,16777216.0,15,0.022507915661455522,0.02249492656238962,2.929031748195486e-05,0.13020854902868095,1.6493509200882217e-05,0.022451626063863094,0.022526568402197446,0.022451570089883487,0.022528473163797587,745.3918102568127,745.3918102568127,0.0,745.3918102568127
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,stream_decode,4,65536,1,64,256,0,65536.0,65536.0,0.0,65536.0,15,0.0024655227372718967,0.0024654838720922093,1.4379066007675188e-07,0.005832147664982743,9.246208626956937e-08,0.0024652644584304577,0.0024657000269602478,0.0024652595596364375,0.0024657148717906123,26.580975713294634,26.580975713294634,0.0,26.580975713294634
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,dot,1,1048576,1,2112,256,0,2097152.0,2130952.0,0.0,2097152.0,15,0.01248429451153908,0.012488307099665743,1.8510256725485824e-05,0.1482207041976191,1.789274669829026e-05,0.01246637369131113,0.012511036888001457,0.012466308186408589,0.012512346022744888,167.98322068272486,170.69062236799903,0.0,167.98322068272486
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,dot,1,134217728,1,2112,256,0,268435456.0,268469256.0,0.0,268435456.0,15,0.7163885661533901,0.7163934480576288,0.0007522201319884976,0.10500097872586724,0.000563417162213975,0.7152635369982038,0.717373159953526,0.7148651395525251,0.7175611768450055,374.7065052159469,374.75368631513936,0.0,374.7065052159469
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,dot,1,16777216,1,2112,256,0,33554432.0,33588232.0,0.0,33554432.0,15,0.09022047996520996,0.09022128931681314,9.626641891883916e-05,0.10670033608231697,4.240036010742798e-05,0.09008828735351562,0.09034673690795898,0.09000271797180176,0.09042143821716309,371.9159110319405,372.29054880834155,0.0,371.9159110319405
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,dot,1,65536,1,256,256,0,131072.0,135176.0,0.0,131072.0,15,0.0050759826444882776,0.00507636590816048,1.274362690948399e-06,0.025103838336393472,6.986777575015285e-07,0.005074925978471258,0.0050784774782836216,0.005074090672532384,0.0050790566984823095,25.82199530219507,26.63050870490662,0.0,25.82199530219507
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,gemv,1,1024,1024,1024,256,0,2097152.0,1057792.0,0.0,2097152.0,15,0.008402587203432862,0.008406460077760164,1.999444368655803e-05,0.23784617427083998,9.743681705596044e-06,0.008380782128356495,0.008427896177512474,0.008352638877158033,0.008428675125418813,249.5840803821961,125.88884523184014,0.0,249.5840803821961
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,gemv,1,16384,1024,1024,256,0,33554432.0,16801792.0,0.0,33554432.0,15,0.08994534294012234,0.08986888633766756,0.00013467967234177494,0.1498624026960101,3.264761213118972e-05,0.08968200199495113,0.08998929522364273,0.08967131406522644,0.09001567279021752,373.05357790828117,186.80002155514765,0.0,373.05357790828117
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,gemv,1,4096,1024,1024,256,0,8388608.0,4206592.0,0.0,8388608.0,15,0.02472919481015452,0.024747221555573667,4.65634295206753e-05,0.1881561912560972,2.8500352687636787e-05,0.02469213139183236,0.02482390382617404,0.024691898678395035,0.02483909133618128,339.2188085539848,170.10630682858513,0.0,339.2188085539848
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,gemv,1,65536,1024,1024,256,0,134217728.0,67182592.0,0.0,134217728.0,15,0.38759447978093076,0.38753875096638996,0.0003117196086277083,0.0804357261952219,0.00018273867093598906,0.38698135522695687,0.387929472556481,0.3869335467998798,0.38799322568453276,346.28389980130817,173.33216932803518,0.0,346.28389980130817
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,register_decode,1,134217728,1,528,256,256,34603008.0,135168.0,0.0,34603008.0,15,0.07260374653383375,0.07255240765298279,9.917704537149256e-05,0.13669711120526154,4.310185618945639e-05,0.07241482963421247,0.07264784077436723,0.0724030104070572,0.07265015633783657,476.6008594869798,1.8617221073710148,0.0,476.6008594869798
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,stream_decode,1,1048576,1,2112,256,0,1048576.0,1048576.0,0.0,1048576.0,15,0.0062171390516129205,0.006214871067409749,5.089939844208355e-06,0.08189936346225368,3.3282170943168404e-06,0.0062077399477012095,0.0062213468295800696,0.006207009558337216,0.006223399138283346,168.65892676599643,168.65892676599643,0.0,168.65892676599643
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,stream_decode,1,134217728,1,2112,256,0,134217728.0,134217728.0,0.0,134217728.0,15,0.38137356740123823,0.38137036209586284,0.00018515642771425782,0.048550292869301716,0.00014488652067368157,0.3810737393937021,0.38161037373092943,0.38100526917655514,0.3816374292913473,351.9324344227329,351.9324344227329,0.0,351.9324344227329
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,stream_decode,1,16777216,1,2112,256,0,16777216.0,16777216.0,0.0,16777216.0,15,0.046085990048984796,0.04613453122171276,7.66185518761965e-05,0.16607636372847057,7.185706480304643e-06,0.04607621922212489,0.0462469549740062,0.046074780550870026,0.046253602134990184,364.0415662583683,364.0415662583683,0.0,364.0415662583683
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,stream_decode,1,65536,1,256,256,0,65536.0,65536.0,0.0,65536.0,15,0.0026072439127513033,0.0026075162528031975,1.2510105592695954e-06,0.04797709536516609,1.046371887138478e-06,0.002606077140816649,0.0026094097466378037,0.0026057962073724452,0.002609429781274059,25.136121587812205,25.136121587812205,0.0,25.136121587812205
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,dot,4,1048576,1,1024,256,0,2097152.0,2113544.0,0.0,2097152.0,15,0.010538672932242879,0.010539053152273365,1.3883631060838778e-06,0.013173508910374894,9.044675334957814e-07,0.0105376723943237,0.010541211182128007,0.010537631388671274,0.010541444914346831,198.9958331075824,200.5512471625958,0.0,198.9958331075824
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,dot,4,134217728,1,2112,256,0,268435456.0,268469256.0,0.0,268435456.0,15,0.5926776212804458,0.5925995321834788,0.0005446232000853505,0.09190408876609203,0.00029462926528034394,0.5915286569034353,0.593314254985136,0.5915049384622013,0.5933195562923655,452.9198443836308,452.9768737007273,0.0,452.9198443836308
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,dot,4,16777216,1,2112,256,0,33554432.0,33588232.0,0.0,33554432.0,15,0.07976581028529577,0.0797164756100194,8.017926314403845e-05,0.10058054188983849,1.7897936762586997e-05,0.07960158056142379,0.0797917401060766,0.07958987489038584,0.07981048116878588,420.6618334344873,421.08557388016334,0.0,420.6618334344873
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,dot,4,65536,1,64,256,0,131072.0,132104.0,0.0,131072.0,15,0.005589828648311911,0.005590046590207356,2.801541385802659e-06,0.050116601724042864,2.6475084448336975e-06,0.005586379460742169,0.005593982219517521,0.00558635421747217,0.005594141427071877,23.448303739969347,23.632924783820428,0.0,23.448303739969347
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,gemv,4,1024,1024,1024,256,0,2097152.0,1057792.0,0.0,2097152.0,15,0.00769547216633414,0.007695707688771727,3.106185820142408e-06,0.04036257542206844,8.26426523829922e-07,0.007693229868673126,0.0076998381794838745,0.007693176233044428,0.007706062466490502,272.51765124621477,137.45641295768547,0.0,272.51765124621477
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,gemv,4,16384,1024,1024,256,0,33554432.0,16801792.0,0.0,33554432.0,15,0.07849197077557324,0.07850548762293043,8.400374897480283e-05,0.10700366498999547,9.040522381541238e-05,0.07838586093933601,0.07861281139094656,0.07838230598263624,0.07861372319663443,427.488718507781,214.0574613426413,0.0,427.488718507781
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,gemv,4,4096,1024,1024,256,0,8388608.0,4206592.0,0.0,8388608.0,15,0.021886059381429433,0.02192397426247211,5.1714694107155236e-05,0.2358819322082345,7.224314421128142e-06,0.021878485772216204,0.021988905054851644,0.021877670751034636,0.021991107070330276,383.28544457472447,192.2041755753135,0.0,383.28544457472447
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,gemv,4,65536,1024,1024,256,0,134217728.0,67182592.0,0.0,134217728.0,15,0.31208398938179016,0.3120961308479309,6.728850744597947e-05,0.021560186364106462,3.847479820251465e-05,0.3120231986045837,0.3122127532958984,0.3119944930076599,0.31223198771476746,430.06925240180715,215.27087029707153,0.0,430.06925240180715
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,register_decode,4,134217728,1,528,256,256,138412032.0,540672.0,0.0,138412032.0,15,0.30802412766676684,0.3083964421198918,0.0006348965234221418,0.20587024903981227,0.00011224013108473985,0.3079070516733023,0.3092953637930063,0.3078980959378756,0.30929674001840446,449.3545133897427,1.7552910679286824,0.0,449.3545133897427
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,stream_decode,4,1048576,1,1024,256,0,1048576.0,1048576.0,0.0,1048576.0,15,0.005456453141909886,0.00545690786287358,1.6120392732698611e-06,0.02954125878205628,6.042707633010722e-07,0.00545569453104389,0.005459631225209177,0.005455605085119442,0.005461786653827565,192.17172267935467,192.17172267935467,0.0,192.17172267935467
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,stream_decode,4,134217728,1,2112,256,0,134217728.0,134217728.0,0.0,134217728.0,15,0.29828060207082263,0.2982525460162566,0.00014198401218865826,0.04760529761946081,2.340060561450974e-05,0.29796074824546703,0.2984129862998849,0.29788418670198813,0.29842436491553465,449.97135941187304,449.97135941187304,0.0,449.97135941187304
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,stream_decode,4,16777216,1,2112,256,0,16777216.0,16777216.0,0.0,16777216.0,15,0.03981886969672309,0.039841717094245443,4.736133214439752e-05,0.11887372231564329,2.314809483302399e-05,0.03979447402794156,0.03990487952402303,0.039791563022061716,0.03990755541019719,421.33832848049644,421.33832848049644,0.0,421.33832848049644
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,stream_decode,4,65536,1,64,256,0,65536.0,65536.0,0.0,65536.0,15,0.0028468104242121133,0.0028504717988912945,1.0117138475040962e-05,0.3549285588082673,7.752019478872267e-06,0.0028390334055035877,0.002865575383462077,0.0028389750739677296,0.0028737332621598566,23.020851491415282,23.020851491415282,0.0,23.020851491415282
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x1,8,stream_load,1,1048576,1,2112,256,0,0.0,1048576.0,0.0,0.0,15,0.004788302112099351,0.004783988662113417,7.3116549490990255e-06,0.152835958977147,3.7935395903933994e-06,0.004774539802248115,0.004791790160122296,0.004773085954173511,0.004792190703335187,0.0,218.98701783047463,0.0,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x1,8,stream_load,1,134217728,1,2112,256,0,0.0,134217728.0,0.0,0.0,15,0.20670218320236994,0.2066968871965441,7.319795587512636e-05,0.035413187333355356,3.529578140099021e-05,0.20657402510495532,0.2067934075581659,0.20654977228223664,0.2068592150186755,0.0,649.3290294306921,0.0,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x1,8,stream_load,1,16777216,1,2112,256,0,0.0,16777216.0,0.0,0.0,15,0.016031950102077693,0.01604036866836348,1.5393353471318167e-05,0.09596633213099756,1.2094392551210975e-05,0.01602168916717289,0.016060099714384303,0.016019855709526482,0.016062991825614388,0.0,1046.4862910112054,0.0,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x1,8,stream_load,1,65536,1,256,256,0,0.0,65536.0,0.0,0.0,15,0.0024221193925761096,0.002422360596395991,9.22649520069172e-07,0.038088859331756715,6.605843149349623e-07,0.0024213920805845465,0.002423825318107172,0.002421313542699666,0.0024242922740578036,0.0,27.05729544169887,0.0,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x4,8,stream_load,4,1048576,1,1024,256,0,0.0,1048576.0,0.0,0.0,15,0.0034073121491293664,0.0034096728589894016,6.525543320302705e-06,0.19138326725681307,1.9861947668322645e-06,0.0034053039744864045,0.003418120207358365,0.003405252688108768,0.0034312204803955883,0.0,307.74286420101873,0.0,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x4,8,stream_load,4,134217728,1,2112,256,0,0.0,134217728.0,0.0,0.0,15,0.06623092213192501,0.06624151350141645,3.408326176291064e-05,0.0514530238838547,1.5464988914692945e-05,0.06620445638089567,0.06629521009084341,0.06618129884874499,0.06630119117530617,0.0,2026.5115399216766,0.0,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x4,8,stream_load,4,16777216,1,2112,256,0,0.0,16777216.0,0.0,0.0,15,0.009486687147146301,0.009496873818873876,1.4653023046467314e-05,0.15429312135690612,4.2408070665724e-06,0.009482623277101837,0.009517403170692884,0.009482446340079729,0.009517675475146634,0.0,1768.501030947012,0.0,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x4,8,stream_load,4,65536,1,64,256,0,0.0,65536.0,0.0,0.0,15,0.002279285065671231,0.002279347277702169,3.346109094684203e-07,0.01468011973172182,1.5664607920561416e-07,0.002279031185393638,0.002279863824235632,0.0022790263561492273,0.002280388081327398,0.0,28.75287562185653,0.0,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,dot,1,1048576,1,2112,256,0,2097152.0,2130952.0,8388608.0,2097152.0,15,0.009179262781641807,0.00917989898440904,6.341344801517245e-06,0.069078590214198,2.5361333499587108e-06,0.009173913702704976,0.009191040790664934,0.00917318697873222,0.009198511571889403,228.4662777270336,232.14849064587483,913.8651109081344,228.4662777270336
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,dot,1,134217728,1,2112,256,0,268435456.0,268469256.0,1073741824.0,268435456.0,15,0.2682726287841797,0.2682942267523872,0.00013053263870567476,0.04865279446588514,8.491516113284803e-05,0.26810615285237627,0.2684853286743164,0.26810496012369794,0.2685077412923177,1000.6069468083952,1000.7329380440764,4002.4277872335806,1000.6069468083952
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,dot,1,16777216,1,2112,256,0,33554432.0,33588232.0,134217728.0,33554432.0,15,0.03205237697012982,0.03206203601978443,4.7286961636580655e-05,0.14748583529567935,3.332640994247599e-05,0.031987513198979065,0.03212521839300001,0.031965929477369016,0.03213346617336495,1046.8625160396052,1047.917040015518,4187.450064158421,1046.8625160396052
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,dot,1,65536,1,256,256,0,131072.0,135176.0,524288.0,131072.0,15,0.0050036547289290705,0.005000288642073589,5.780343992072852e-06,0.1156002064247991,3.5858657223344914e-06,0.004993506049984131,0.005006834638692394,0.004993181285216923,0.005007240594651405,26.195252690437588,27.015453168354732,104.78101076175035,26.195252690437588
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,gemv,1,1024,1024,1024,256,0,2097152.0,1057792.0,8388608.0,2097152.0,15,0.004682521217079607,0.004681366779244879,8.46561470487282e-06,0.180836390397899,5.61192111048648e-06,0.0046676572587049745,0.004693142260965611,0.004665301762484076,0.004694991024480683,447.8681254770588,225.9022332118173,1791.4725019082352,447.8681254770588
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,gemv,1,16384,1024,1024,256,0,33554432.0,16801792.0,134217728.0,33554432.0,15,0.02536574977354087,0.025386218086037242,5.153675077664937e-05,0.20301074623240264,2.4601609593978557e-05,0.025334586406484616,0.025477144246645957,0.025334461817834372,0.025480201317407296,1322.8243714286255,662.3810512207302,5291.297485714502,1322.8243714286255
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,gemv,1,4096,1024,1024,256,0,8388608.0,4206592.0,33554432.0,8388608.0,15,0.008881090770831735,0.008886019909115223,2.473581361425351e-05,0.278367749197587,2.0739424768458775e-05,0.008854346267525381,0.00892596601204214,0.008849946774879701,0.008932871175995956,944.5470400494946,473.6571338529448,3778.1881601979785,944.5470400494946
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,gemv,1,65536,1024,1024,256,0,134217728.0,67182592.0,536870912.0,134217728.0,15,0.12205950806780559,0.12199476908862107,0.0002519157174185831,0.20649714680437087,0.0001849779268590368,0.12165361962667326,0.12229048100913445,0.12164350835288443,0.12229443759453006,1099.6089540639503,550.4085102709018,4398.435816255801,1099.6089540639503
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,register_decode,1,134217728,1,528,256,256,34603008.0,135168.0,138412032.0,34603008.0,15,0.008622371637558511,0.008622439685673427,4.500805575427518e-07,0.005219874814440059,3.5224906545089363e-07,0.008621798732473368,0.008623019795853094,0.008621599091312692,0.00862327827861902,4013.1659193708915,15.676429372542545,16052.663677483566,4013.1659193708915
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,stream_decode,1,1048576,1,2112,256,0,1048576.0,1048576.0,4194304.0,1048576.0,15,0.0049876359472508635,0.004985241691872116,4.355220971535158e-06,0.08736228332993089,2.6012211787771952e-06,0.004980300727769917,0.004989981306932659,0.00498009016340036,0.004990237168429641,210.23507150275572,210.23507150275572,840.9402860110229,210.23507150275572
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,stream_decode,1,134217728,1,2112,256,0,134217728.0,134217728.0,536870912.0,134217728.0,15,0.22408521845099633,0.22407514736446996,0.00010641936818269295,0.047492713687518534,4.99768203563733e-05,0.22391727104615633,0.22424119027812828,0.22383747743756582,0.22426283761356655,598.9584182651082,598.9584182651082,2395.833673060433,598.9584182651082
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,stream_decode,1,16777216,1,2112,256,0,16777216.0,16777216.0,67108864.0,16777216.0,15,0.018727635327257307,0.01872214080232176,2.3521351486541153e-05,0.12563387774342685,1.616036745749616e-05,0.018683469468268796,0.01874904653832001,0.018674729261111255,0.018752392584929365,895.8534116467682,895.8534116467682,3583.413646587073,895.8534116467682
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,stream_decode,1,65536,1,256,256,0,65536.0,65536.0,262144.0,65536.0,15,0.002801186026544347,0.0028012701947994307,1.7288942584065225e-06,0.06171822559695318,1.3904635609864567e-06,0.0027989543004906326,0.0028035504126468673,0.002798813908524636,0.002804067126847595,23.395804269682074,23.395804269682074,93.5832170787283,23.395804269682074
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x4,8,dot,4,1048576,1,1024,256,0,2097152.0,2113544.0,8388608.0,2097152.0,15,0.00717470434316232,0.0071758911572567165,5.241069944035956e-06,0.07303719955027263,3.7182827990530493e-06,0.007169485615680551,0.007184469863458828,0.007168819570585008,0.007186078632630455,292.29803761860103,294.58273106602115,1169.1921504744041,292.29803761860103
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x4,8,dot,4,134217728,1,2112,256,0,268435456.0,268469256.0,1073741824.0,268435456.0,15,0.1398399935828315,0.13984268064852115,6.025344806604403e-05,0.04308659401165535,4.998842875164611e-05,0.1397570424609714,0.13992120159996882,0.1397117773691813,0.13992555936177573,1919.590019438877,1919.8317242554606,7678.360077755508,1919.590019438877
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x4,8,dot,4,16777216,1,2112,256,0,33554432.0,33588232.0,134217728.0,33554432.0,15,0.023909222894381982,0.023913403907999887,4.4996749095763244e-05,0.18816538736549432,4.070410456681953e-05,0.023860949432293985,0.0239758545870608,0.023857699774707537,0.023989057293827668,1403.4095607467182,1404.8232411557099,5613.638242986873,1403.4095607467182
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x4,8,dot,4,65536,1,64,256,0,131072.0,132104.0,524288.0,131072.0,15,0.004810413783074355,0.004810726966539915,4.546099016739188e-06,0.09449921079202175,3.1075720742131108e-06,0.004804139448551823,0.004817434331355602,0.004802036997791078,0.004818561983867371,27.24755206323048,27.46208662232208,108.99020825292192,27.24755206323048
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x4,8,gemv,4,1024,1024,1024,256,0,2097152.0,1057792.0,8388608.0,2097152.0,15,0.004427585716597974,0.004427674851061588,1.5963872328684974e-05,0.36054753037833037,7.906404144219191e-06,0.004400819911962828,0.004453588068239818,0.004399599589461725,0.0044544465865823035,473.6558779965054,238.90943455585455,1894.6235119860216,473.6558779965054
