gpu,compute_capability,distribution,format,strategy,storage_bits,component,lanes,n,m,blocks,threads,decode_repeats,decoded_values,source_bytes,lookup_bytes_requested,useful_flops,sample_count,median_time_ms,mean_time_ms,stdev_time_ms,cv_percent,mad_time_ms,p05_time_ms,p95_time_ms,min_time_ms,max_time_ms,median_decoded_gvalues_per_s,median_source_gb_per_s,median_lookup_gb_per_s,median_useful_gflop_per_s
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x1,8,stream_load,1,134217728,1,2112,256,0,0.0,134217728.0,0.0,0.0,15,0.20670218320236994,0.2066968871965441,7.319795587512636e-05,0.035413187333355356,3.529578140099021e-05,0.20657402510495532,0.2067934075581659,0.20654977228223664,0.2068592150186755,0.0,649.3290294306921,0.0,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x4,8,stream_load,4,134217728,1,2112,256,0,0.0,134217728.0,0.0,0.0,15,0.06623092213192501,0.06624151350141645,3.408326176291064e-05,0.0514530238838547,1.5464988914692945e-05,0.06620445638089567,0.06629521009084341,0.06618129884874499,0.06630119117530617,0.0,2026.5115399216766,0.0,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,dot,1,134217728,1,2112,256,0,268435456.0,268469256.0,1073741824.0,268435456.0,15,0.2682726287841797,0.2682942267523872,0.00013053263870567476,0.04865279446588514,8.491516113284803e-05,0.26810615285237627,0.2684853286743164,0.26810496012369794,0.2685077412923177,1000.6069468083952,1000.7329380440764,4002.4277872335806,1000.6069468083952
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,gemv,1,65536,1024,1024,256,0,134217728.0,67182592.0,536870912.0,134217728.0,15,0.12205950806780559,0.12199476908862107,0.0002519157174185831,0.20649714680437087,0.0001849779268590368,0.12165361962667326,0.12229048100913445,0.12164350835288443,0.12229443759453006,1099.6089540639503,550.4085102709018,4398.435816255801,1099.6089540639503
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,register_decode,1,134217728,1,528,256,256,34603008.0,135168.0,138412032.0,34603008.0,15,0.008622371637558511,0.008622439685673427,4.500805575427518e-07,0.005219874814440059,3.5224906545089363e-07,0.008621798732473368,0.008623019795853094,0.008621599091312692,0.00862327827861902,4013.1659193708915,15.676429372542545,16052.663677483566,4013.1659193708915
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,stream_decode,1,134217728,1,2112,256,0,134217728.0,134217728.0,536870912.0,134217728.0,15,0.22408521845099633,0.22407514736446996,0.00010641936818269295,0.047492713687518534,4.99768203563733e-05,0.22391727104615633,0.22424119027812828,0.22383747743756582,0.22426283761356655,598.9584182651082,598.9584182651082,2395.833673060433,598.9584182651082
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x4,8,dot,4,134217728,1,2112,256,0,268435456.0,268469256.0,1073741824.0,268435456.0,15,0.1398399935828315,0.13984268064852115,6.025344806604403e-05,0.04308659401165535,4.998842875164611e-05,0.1397570424609714,0.13992120159996882,0.1397117773691813,0.13992555936177573,1919.590019438877,1919.8317242554606,7678.360077755508,1919.590019438877
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x4,8,gemv,4,65536,1024,1024,256,0,134217728.0,67182592.0,536870912.0,134217728.0,15,0.07374904908154854,0.07375267521963373,4.084474792471769e-05,0.055380700161835474,2.5673057643171848e-05,0.07368401284453534,0.07380942500589464,0.07368188575193456,0.07382509644947124,1819.9248623746696,910.9621457723795,7279.699449498678,1819.9248623746696
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x4,8,register_decode,4,134217728,1,528,256,256,138412032.0,540672.0,553648128.0,138412032.0,15,0.014595531356786385,0.014594302211470293,8.750445131594664e-06,0.05995795485663789,9.200521905889172e-06,0.01458344357410412,0.014606039213780713,0.014583037751903252,0.01460662980056084,9483.178694665576,37.043666776037405,37932.7147786623,9483.178694665576
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x4,8,stream_decode,4,134217728,1,2112,256,0,134217728.0,134217728.0,536870912.0,134217728.0,15,0.08011426423725329,0.08010065488004492,4.4948730285690146e-05,0.05611530936045817,1.658698325214536e-05,0.080023397221739,0.08014227677936013,0.07996553737624937,0.08014899033766526,1675.3287230164499,1675.3287230164499,6701.3148920657995,1675.3287230164499
