timestamp,gpu,mode,distribution,kernel,number_family,format,bits,log_integer_bits,log_fraction_bits,arithmetic_type,multiply_method,storage_layout,access_method,packet_values,load_word_bits,loader_threads,consumer_threads,values_per_consumer,redistribution,decoder,strategy_id,N,M,rows,logical_input_bytes,physical_input_bytes,table_bytes,blocks,threads,warmup,iterations,sample_count,median_ms,minimum_ms,maximum_ms,all_valid
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,cooperative_shuffle,8,32,1,8,1,warp_shuffle,pair_lut_global,fused/dense/cooperative_shuffle/x8/pair_lut_global,1048576,0,1,1048576,1048576,1024,512,256,10,1299,5,0.00960657723230798,0.0096058628942711343,0.0096069222876803521,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,cooperative_shuffle,8,32,1,8,1,warp_shuffle,pair_lut_global,fused/dense/cooperative_shuffle/x8/pair_lut_global,134217728,0,1,134217728,134217728,1024,512,256,10,17,5,0.91095531688017006,0.91006307040943824,0.9115595537073472,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,cooperative_shuffle,8,32,1,8,1,warp_shuffle,pair_lut_global,fused/dense/cooperative_shuffle/x8/pair_lut_global,16777216,0,1,16777216,16777216,1024,512,256,10,223,5,0.065775926872219212,0.065769901190103439,0.065781379494431844,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,cooperative_shuffle,8,32,1,8,1,warp_shuffle,pair_lut_global,fused/dense/cooperative_shuffle/x8/pair_lut_global,4096,0,1,4096,4096,1024,16,256,10,1978,5,0.0055500585943671398,0.0055495248646056329,0.0055503985035648485,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,cooperative_shuffle,8,32,1,8,1,warp_shuffle,pair_lut_global,fused/dense/cooperative_shuffle/x8/pair_lut_global,65536,0,1,65536,65536,1024,256,256,10,1914,5,0.0057943572320409949,0.005793772271932604,0.0057948754249819894,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,cooperative_shuffle,8,32,1,8,1,warp_shuffle,pair_lut_shared,fused/dense/cooperative_shuffle/x8/pair_lut_shared,1048576,0,1,1048576,1048576,1024,512,256,10,1267,5,0.0098630969883799074,0.0098624406316286002,0.0098644864775575616,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,cooperative_shuffle,8,32,1,8,1,warp_shuffle,pair_lut_shared,fused/dense/cooperative_shuffle/x8/pair_lut_shared,134217728,0,1,134217728,134217728,1024,512,256,10,17,5,0.92956610286937036,0.92851952945484839,0.93017976424273319,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,cooperative_shuffle,8,32,1,8,1,warp_shuffle,pair_lut_shared,fused/dense/cooperative_shuffle/x8/pair_lut_shared,16777216,0,1,16777216,16777216,1024,512,256,10,212,5,0.0683405264368597,0.068326491229939015,0.068480302702705817,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,cooperative_shuffle,8,32,1,8,1,warp_shuffle,pair_lut_shared,fused/dense/cooperative_shuffle/x8/pair_lut_shared,4096,0,1,4096,4096,1024,16,256,10,1906,5,0.0055682516548340869,0.0055666570273176195,0.0055687555110967421,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,cooperative_shuffle,8,32,1,8,1,warp_shuffle,pair_lut_shared,fused/dense/cooperative_shuffle/x8/pair_lut_shared,65536,0,1,65536,65536,1024,256,256,10,1922,5,0.0058099814185738939,0.0058093487782235201,0.0058128116778354867,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,scalar,1,32,1,1,1,none,pair_lut_global,fused/dense/scalar/x1/pair_lut_global,1048576,0,1,1048576,1048576,1024,512,256,10,1548,5,0.0079653330859595795,0.0079585735804042768,0.0079681651536808451,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,scalar,1,32,1,1,1,none,pair_lut_global,fused/dense/scalar/x1/pair_lut_global,134217728,0,1,134217728,134217728,1024,512,256,10,30,5,0.50569601058959956,0.50557225545247397,0.50615892410278318,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,scalar,1,32,1,1,1,none,pair_lut_global,fused/dense/scalar/x1/pair_lut_global,16777216,0,1,16777216,16777216,1024,512,256,10,351,5,0.040397402228113589,0.040386189083088497,0.040454291210554945,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,scalar,1,32,1,1,1,none,pair_lut_global,fused/dense/scalar/x1/pair_lut_global,4096,0,1,4096,4096,1024,16,256,10,2065,5,0.0051983032041831396,0.0051973426024503914,0.0051992019209965669,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,scalar,1,32,1,1,1,none,pair_lut_global,fused/dense/scalar/x1/pair_lut_global,65536,0,1,65536,65536,1024,256,256,10,1995,5,0.0055575258450998102,0.0055570927478914576,0.0055591296432609847,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,scalar,1,32,1,1,1,none,pair_lut_shared,fused/dense/scalar/x1/pair_lut_shared,1048576,0,1,1048576,1048576,1024,512,256,10,1508,5,0.0079351723668429838,0.0079223553128836954,0.0079376552085977659,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,scalar,1,32,1,1,1,none,pair_lut_shared,fused/dense/scalar/x1/pair_lut_shared,134217728,0,1,134217728,134217728,1024,512,256,10,31,5,0.48559585694343815,0.48543690096947456,0.48576825664889428,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,scalar,1,32,1,1,1,none,pair_lut_shared,fused/dense/scalar/x1/pair_lut_shared,16777216,0,1,16777216,16777216,1024,512,256,10,383,5,0.037001024649597647,0.036991749357616933,0.037095854238803953,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,scalar,1,32,1,1,1,none,pair_lut_shared,fused/dense/scalar/x1/pair_lut_shared,4096,0,1,4096,4096,1024,16,256,10,1978,5,0.0053169180095738178,0.0053158828534781025,0.0053172738294148232,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,scalar,1,32,1,1,1,none,pair_lut_shared,fused/dense/scalar/x1/pair_lut_shared,65536,0,1,65536,65536,1024,256,256,10,1883,5,0.0055594857044189584,0.0055585173426064413,0.005560879497153292,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,scalar,1,32,1,1,1,none,reference_exp2,fused/dense/scalar/x1/reference_exp2,1048576,0,1,1048576,1048576,0,512,256,10,1184,5,0.010324270338625522,0.0103208382387419,0.010324756841401796,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,scalar,1,32,1,1,1,none,reference_exp2,fused/dense/scalar/x1/reference_exp2,134217728,0,1,134217728,134217728,0,512,256,10,22,5,0.70291636206886987,0.70248725197531958,0.7029541622508656,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,scalar,1,32,1,1,1,none,reference_exp2,fused/dense/scalar/x1/reference_exp2,16777216,0,1,16777216,16777216,0,512,256,10,181,5,0.080513416732872392,0.080476992696688315,0.080632573333234411,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,scalar,1,32,1,1,1,none,reference_exp2,fused/dense/scalar/x1/reference_exp2,4096,0,1,4096,4096,0,16,256,10,2084,5,0.0050836236371646229,0.0050833934556957401,0.0050845297192886555,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,scalar,1,32,1,1,1,none,reference_exp2,fused/dense/scalar/x1/reference_exp2,65536,0,1,65536,65536,0,256,256,10,1978,5,0.0053254114002501641,0.0053244895472203515,0.0053266895552616872,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,thread_packet,2,32,1,1,2,none,pair_lut_global,fused/dense/thread_packet/x2/pair_lut_global,1048576,0,1,1048576,1048576,1024,512,256,10,1513,5,0.0077100118421515483,0.0077093985406909643,0.0077109850563911592,1
2026-08-16T21:25:16Z,NVIDIA H200 NVL,full,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,thread_packet,2,32,1,1,2,none,pair_lut_global,fused/dense/thread_packet/x2/pair_lut_global,134217728,0,1,134217728,134217728,1024,512,256,10,47,5,0.32285345361587847,0.32257634020866233,0.3232571825068048,1
