timestamp,gpu,mode,distribution,kernel,number_family,format,bits,log_integer_bits,log_fraction_bits,arithmetic_type,multiply_method,storage_layout,access_method,packet_values,load_word_bits,loader_threads,consumer_threads,values_per_consumer,redistribution,decoder,strategy_id,N,M,rows,logical_input_bytes,physical_input_bytes,table_bytes,blocks,threads,warmup,sample,iterations,total_ms,mean_ms,result,valid
2026-08-16T21:17:22Z,NVIDIA H200 NVL,smoke,uniform_0_1,dot,lns,lns4_r1,4,2,1,fp32,fused,dense,cooperative_shuffle,8,32,1,8,1,warp_shuffle,ex2_approx,fused/dense/cooperative_shuffle/x8/ex2_approx,4096,0,1,4096,4096,0,16,256,1,0,1,0.15488,0.15488,886.216796875,1
2026-08-16T21:17:22Z,NVIDIA H200 NVL,smoke,uniform_0_1,gemv,lns,lns4_r1,4,2,1,fp32,fused,dense,cooperative_shuffle,8,32,1,8,1,warp_shuffle,ex2_approx,fused/dense/cooperative_shuffle/x8/ex2_approx,256,32,32,4224,4224,0,32,256,1,0,1,0.08320000022649765,0.08320000022649765,61.130458831787109,1
2026-08-16T21:17:22Z,NVIDIA H200 NVL,smoke,uniform_0_1,dot,lns,lns4_r1,4,2,1,fp32,ordinary,dense,cooperative_shuffle,8,32,1,8,1,warp_shuffle,fraction_lut_global,ordinary/dense/cooperative_shuffle/x8/fraction_lut_global,4096,0,1,4096,4096,8,16,256,1,0,1,0.15622399747371674,0.15622399747371674,886.216796875,1
2026-08-16T21:17:22Z,NVIDIA H200 NVL,smoke,uniform_0_1,gemv,lns,lns4_r1,4,2,1,fp32,ordinary,dense,cooperative_shuffle,8,32,1,8,1,warp_shuffle,fraction_lut_global,ordinary/dense/cooperative_shuffle/x8/fraction_lut_global,256,32,32,4224,4224,8,32,256,1,0,1,0.082656003534793854,0.082656003534793854,61.130462646484375,1
2026-08-16T21:17:22Z,NVIDIA H200 NVL,smoke,uniform_0_1,dot,lns,lns4_r1,4,2,1,fp32,ordinary,dense,scalar,1,32,1,1,1,none,fraction_lut_warp,ordinary/dense/scalar/x1/fraction_lut_warp,4096,0,1,4096,4096,8,16,256,1,0,1,0.15539200603961945,0.15539200603961945,886.216796875,1
2026-08-16T21:17:22Z,NVIDIA H200 NVL,smoke,uniform_0_1,gemv,lns,lns4_r1,4,2,1,fp32,ordinary,dense,scalar,1,32,1,1,1,none,fraction_lut_warp,ordinary/dense/scalar/x1/fraction_lut_warp,256,32,32,4224,4224,8,32,256,1,0,1,0.082079999148845673,0.082079999148845673,61.130462646484375,1
2026-08-16T21:17:22Z,NVIDIA H200 NVL,smoke,uniform_0_1,dot,lns,lns4_r1,4,2,1,fp64,fused,dense,cooperative_shuffle,8,32,1,8,1,warp_shuffle,ex2_approx,fused/dense/cooperative_shuffle/x8/ex2_approx,4096,0,1,4096,4096,0,16,256,1,0,1,0.15462400019168854,0.15462400019168854,886.21681994199753,1
2026-08-16T21:17:22Z,NVIDIA H200 NVL,smoke,uniform_0_1,gemv,lns,lns4_r1,4,2,1,fp64,fused,dense,cooperative_shuffle,8,32,1,8,1,warp_shuffle,ex2_approx,fused/dense/cooperative_shuffle/x8/ex2_approx,256,32,32,4224,4224,0,32,256,1,0,1,0.082175999879837036,0.082175999879837036,61.130461990833282,1
2026-08-16T21:17:22Z,NVIDIA H200 NVL,smoke,uniform_0_1,dot,lns,lns4_r1,4,2,1,fp64,ordinary,dense,cooperative_shuffle,8,32,1,8,1,warp_shuffle,fraction_lut_global,ordinary/dense/cooperative_shuffle/x8/fraction_lut_global,4096,0,1,4096,4096,16,16,256,1,0,1,0.15587200224399567,0.15587200224399567,886.21686450743937,1
2026-08-16T21:17:22Z,NVIDIA H200 NVL,smoke,uniform_0_1,gemv,lns,lns4_r1,4,2,1,fp64,ordinary,dense,cooperative_shuffle,8,32,1,8,1,warp_shuffle,fraction_lut_global,ordinary/dense/cooperative_shuffle/x8/fraction_lut_global,256,32,32,4224,4224,16,32,256,1,0,1,0.084480002522468567,0.084480002522468567,61.130465325174463,1
2026-08-16T21:17:22Z,NVIDIA H200 NVL,smoke,uniform_0_1,dot,lns,lns4_r1,4,2,1,fp64,ordinary,dense,scalar,1,32,1,1,1,none,fraction_lut_warp,ordinary/dense/scalar/x1/fraction_lut_warp,4096,0,1,4096,4096,16,16,256,1,0,1,0.15695999562740326,0.15695999562740326,886.21686450743937,1
2026-08-16T21:17:22Z,NVIDIA H200 NVL,smoke,uniform_0_1,gemv,lns,lns4_r1,4,2,1,fp64,ordinary,dense,scalar,1,32,1,1,1,none,fraction_lut_warp,ordinary/dense/scalar/x1/fraction_lut_warp,256,32,32,4224,4224,16,32,256,1,0,1,0.082304000854492188,0.082304000854492188,61.130465325174463,1
