variant,label,target_x,actual_x,mean_unique_segments,samples,median_ms,q1_ms,q3_ms,minimum_ms,maximum_ms
dyadic_normal32,Current DyadicNormal32,0.10018491535533834,0.10017969519548735,2.9449117183685303,50,0.29444800317287445,0.29367199540138245,0.295072004199028,0.29232001304626465,0.29811200499534607
dyadic_sign_fused,Sign-fused decoder,0.10018491535533834,0.10017969519548735,2.9449117183685303,50,0.2927199900150299,0.29204799979925156,0.2933199927210808,0.2900480031967163,0.2959040105342865
dyadic_bitcast_shared,"BitCast, shared coefficients",0.10018491535533834,0.10017969519548735,2.9449117183685303,50,0.2932640016078949,0.292495995759964,0.293847993016243,0.2916800081729889,0.2950400114059448
dyadic_bitcast_constant,"BitCast, constant coefficients",0.10018491535533834,0.10017969519548735,2.9449117183685303,50,0.3137120008468628,0.3129359930753708,0.3145519942045212,0.31164801120758057,0.318015992641449
