timestamp,gpu,mode,variant,variant_label,distribution,phase,kernel,N,blocks,threads,storage_bits,arithmetic_type,table_location,segments,coefficient_bytes,target_x,q,mean_unique_segments,actual_x,genuine_n01_expected_x,warmup,warmups_this_batch,sample,execution_order,kernel_ms,result
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,0,0,0.31110399961471558,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,1,0,0.31123200058937073,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,2,0,0.31347200274467468,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,3,0,0.31254398822784424,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,4,0,0.31424000859260559,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,5,0,0.31036800146102905,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,6,0,0.31126400828361511,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,7,0,0.3115839958190918,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,8,0,0.31267198920249939,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,9,0,0.31200000643730164,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,10,0,0.31318399310112,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,11,0,0.31171199679374695,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,12,0,0.3115839958190918,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,13,0,0.31075200438499451,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,14,0,0.31123200058937073,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,15,0,0.31295999884605408,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,16,0,0.31308799982070923,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,17,0,0.3120959997177124,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,18,0,0.3139519989490509,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,19,0,0.31257599592208862,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,20,0,0.31446400284767151,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,21,0,0.31011199951171875,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,22,0,0.31299200654029846,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,23,0,0.31196799874305725,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp64,Raw FP64,raw,before,dot,67108864,512,256,64,fp64,none,0,0,0,nan,nan,nan,nan,10,5,24,0,0.31606400012969971,1007.3209851405704
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp32,Raw FP32,raw,before,dot,67108864,512,256,32,fp32,none,0,0,0,nan,nan,nan,nan,10,5,0,1,0.29471999406814575,1007.32080078125
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp32,Raw FP32,raw,before,dot,67108864,512,256,32,fp32,none,0,0,0,nan,nan,nan,nan,10,5,1,1,0.29183998703956604,1007.32080078125
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp32,Raw FP32,raw,before,dot,67108864,512,256,32,fp32,none,0,0,0,nan,nan,nan,nan,10,5,2,1,0.26617598533630371,1007.32080078125
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp32,Raw FP32,raw,before,dot,67108864,512,256,32,fp32,none,0,0,0,nan,nan,nan,nan,10,5,3,1,0.26851201057434082,1007.32080078125
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp32,Raw FP32,raw,before,dot,67108864,512,256,32,fp32,none,0,0,0,nan,nan,nan,nan,10,5,4,1,0.26732799410820007,1007.32080078125
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp32,Raw FP32,raw,before,dot,67108864,512,256,32,fp32,none,0,0,0,nan,nan,nan,nan,10,5,5,1,0.26636800169944763,1007.32080078125
2026-08-30T19:48:44Z,NVIDIA H200 NVL,full,raw_fp32,Raw FP32,raw,before,dot,67108864,512,256,32,fp32,none,0,0,0,nan,nan,nan,nan,10,5,6,1,0.26566401124000549,1007.32080078125
