format,bits,strategy_id,N,samples,median_ms,p05_ms,p95_ms,physical_gbps,logical_gbps,speedup_vs_raw_fp32
t16,16,global_lut_x1,1048576,2,0.017616000026464462,0.01751519925892353,0.017716800794005394,238.0962757549336,238.0962757549336,0.5231607542274833
fp16_e5m10,16,native_scalar_x1,1048576,2,0.009296000003814697,0.009281599894165991,0.009310400113463402,451.1944920695815,451.1944920695815,0.9913941325876341
e6m9,16,direct_branchy_x1,1048576,2,0.011216000188142061,0.010942400200292468,0.011489600175991654,373.9571977213732,373.9571977213732,0.8216832833205535
e8m15,24,direct_shift_x1,1048576,2,0.010047999676316977,0.009990399656817316,0.010105599695816637,626.1401475588113,626.1401475588113,0.9171974678739814
raw_fp32,32,raw_x1,1048576,2,0.009215999860316515,0.009014399582520127,0.009417600138112903,910.2222360181222,910.2222360181222,1.0
