format,bits,strategy_id,N,samples,median_ms,p05_ms,p95_ms,physical_gbps,logical_gbps,speedup_vs_raw_fp32
t16,16,global_lut_x1,134217728,30,1.0112287998199463,1.0105077695846558,1.0117404985427856,530.9094362181854,530.9094362181854,0.5138870931489927
fp16_e5m10,16,native_scalar_x1,134217728,30,0.4920761061877739,0.49178751270945475,0.4925187971533799,1091.032271733862,1091.032271733862,1.0560509277191323
e6m9,16,direct_branchy_x1,134217728,30,0.8921732280565344,0.8917228491409965,0.8932358202726944,601.756357528787,601.756357528787,0.5824624771357606
e8m15,24,direct_shift_x1,134217728,30,0.5049487829208374,0.5045304369926453,0.5054290461540223,1594.8278226194886,1594.8278226194886,1.0291289850073475
raw_fp32,32,raw_x1,134217728,30,0.5196574284480169,0.5193905683664175,0.5201551975348057,2066.2493504745694,2066.2493504745694,1.0
